blueTeamFirstBlood,blueWin,GoldDifference,XpDifference,DamageDifference,KillDifference,DragonKillDifference,HeraldKillDifference,TowerDifference,InhibitorDifference,WardDifference,ControlWardDifference,TurretPlatesDifference,MinionsDifference,JungleMinionsDifference
1,1,5639,3021,4800,7,0,0,1,0,-11,3,-2,-7,24
0,1,2872,1705,1948,3,-2,0,1,0,-2,-3,-5,-14,21
1,1,3796,3485,5832,8,1,0,2,0,48,3,-5,14,5
1,0,-5346,-1781,-6125,-7,2,-1,-2,0,3,-1,10,-13,8
1,1,2038,363,-1552,-1,2,0,0,0,13,2,-11,26,-6
0,0,-3865,-3372,1311,-6,-1,0,0,0,6,1,0,-22,-40
1,0,-4446,-2277,-7495,-12,-1,0,0,0,-28,0,4,41,11
1,1,4311,2087,2679,7,1,0,1,0,-65,2,-6,33,13
0,1,-1193,-2538,-4732,2,0,0,0,0,4,3,3,-81,-16
1,1,3060,-299,-1666,-1,-2,0,1,0,9,-1,-6,-29,36
0,0,-13320,-4871,-21584,-20,-2,0,-5,0,-28,-1,10,-105,-46
1,0,2305,3233,7218,4,1,0,1,0,-7,-2,-1,9,24
0,1,654,766,-5892,0,0,1,-1,0,6,1,4,0,7
0,0,-3855,-1218,-5869,-7,-1,-1,-1,0,-2,3,8,-16,10
1,1,9415,8771,15116,18,2,0,0,0,9,2,-5,69,13
1,1,-897,-2738,-5121,-3,1,0,0,0,-104,-4,1,7,-4
0,1,-725,-1908,-807,-1,0,0,0,0,-1,-2,3,-31,0
0,1,-194,-44,954,-4,2,-1,0,0,-127,1,1,55,13
1,0,-2659,-4272,-1015,-8,-1,0,-2,0,0,-3,6,-35,-28
1,0,2590,-39,4894,1,-1,0,1,0,-5,0,1,21,-20
0,0,-11479,-6640,-16879,-17,-2,-1,-5,0,1,1,7,-48,-44
0,0,-4288,-2529,-13033,-8,-2,1,-3,0,-9,0,3,-6,-32
0,0,-4855,-5065,-7076,-3,0,-1,-2,0,4,1,1,-26,-56
1,0,-1470,-2283,-6285,-1,2,0,-1,0,-4,5,3,-34,1
0,0,-4926,-4744,-4567,-11,-1,0,-1,0,6,-4,5,-73,4
1,0,2255,3215,2960,5,1,0,-2,0,0,-1,-4,16,4
1,0,-2704,-1277,-6248,2,-2,0,0,0,-102,0,6,-100,-33
0,0,-4763,-4889,-7443,-9,-2,1,-1,0,0,-2,3,-45,2
0,0,-215,1182,-2635,3,-2,0,-1,0,5,3,-4,-15,-8
0,0,-3621,-1112,-1866,-1,0,-1,-1,0,22,5,5,-9,-62
1,1,2950,3786,858,3,0,-1,0,0,-7,-4,-4,83,-6
0,1,636,4509,-6483,-1,0,0,0,0,-1,-4,-3,19,32
1,1,1348,-1424,3761,0,0,0,2,0,40,-2,-10,33,-4
1,0,-1547,-13,-28,-9,-2,1,0,0,-32,1,-1,40,-7
0,1,492,-913,-2171,0,0,1,-1,0,-17,-5,1,-32,34
0,1,7004,7712,366,8,2,0,3,0,10,2,-9,86,61
0,0,-409,530,-1188,-1,1,0,0,0,-3,-3,5,26,6
1,0,-8683,-6475,-14330,-9,-2,0,-4,0,-5,1,8,-87,-45
1,0,-2544,-4182,2069,-5,1,0,0,0,-80,-4,-2,2,-24
1,1,-804,214,-1500,1,0,0,-2,0,-55,-2,3,-1,-3
1,0,-1733,-2005,-4063,3,-2,0,-1,0,57,-2,7,-27,-68
1,1,-3911,-2535,-4246,-2,0,0,-1,0,35,0,6,-73,-16
0,0,-1698,-720,-1149,-3,2,0,0,0,-51,2,0,-11,-3
0,0,-8100,-3974,-6072,-14,-2,0,-3,0,-48,-2,3,-6,-43
0,1,2831,2093,8672,7,0,-1,0,0,-62,-4,-1,-8,-24
0,0,-5928,-5484,-8810,-8,-2,0,-2,0,4,1,6,-42,-44
1,0,-1383,-2585,381,-6,0,0,-1,0,-1,1,4,8,-24
1,1,3561,1001,-238,10,2,0,0,0,-103,3,1,-37,15
1,1,5402,4097,9244,7,0,0,2,0,7,1,-7,-3,29
1,1,4873,2329,7257,3,0,-1,2,0,-3,-1,-9,76,20
0,0,-823,1696,-7773,-4,-2,0,-1,0,56,-1,3,-45,25
1,1,3754,2700,1361,7,-2,0,0,0,-29,5,-3,14,-8
0,0,1562,526,1301,2,-2,1,0,0,-73,1,-2,-4,-23
0,0,-4004,-2808,-4851,-6,0,0,-2,0,-15,-3,-2,-59,7
0,0,-5755,-3946,-14549,-14,-2,0,-2,0,5,2,1,-20,36
1,0,1815,-207,1180,3,0,1,0,0,218,1,2,0,-12
1,1,1912,2693,3158,0,1,0,0,0,0,2,3,32,10
0,0,-4914,-3327,-13857,-8,-2,0,-2,0,9,6,2,-49,8
1,1,-2550,-2235,-5248,-3,2,0,-2,0,6,4,0,-22,-1
0,1,-1962,-716,-8198,-7,-2,0,0,0,1,0,2,-14,7
0,1,2461,270,6040,3,1,0,1,0,-12,-2,-1,14,13
1,0,-161,2278,-1770,1,0,0,-2,0,-69,-3,5,-3,37
1,1,3993,4354,6034,10,0,0,0,0,2,1,-2,11,-5
0,0,-4118,-2341,-4911,-8,-2,0,-1,0,3,-4,5,-38,-12
1,0,3203,256,9173,6,2,0,-1,0,-105,5,-4,23,-2
1,0,2852,1557,509,3,-2,-1,-1,0,-94,4,-1,52,-8
0,1,1775,1149,4338,2,2,0,1,0,4,-4,2,-11,16
1,1,-2310,-2852,-9466,-4,-1,0,0,0,1,5,3,31,-44
1,0,-5345,-2174,-7553,-11,0,0,0,0,-1,-1,2,-35,16
1,0,-3894,-902,-7120,-4,-2,0,-1,0,-10,-1,3,-37,-2
0,1,748,-800,-562,-3,-1,0,2,0,0,2,-8,-9,16
1,1,5008,6087,6676,11,0,0,1,0,-8,2,-2,25,22
1,0,-2967,-4305,-13880,-5,0,-1,0,0,-1,-4,5,-45,-8
1,1,878,1167,6731,2,1,0,1,0,51,1,1,-10,16
0,0,-803,6,-5583,1,-2,0,-1,0,-9,-3,2,-13,-22
0,0,-4714,-1568,4179,-11,-2,0,-1,0,9,-2,6,1,-8
1,0,-2106,-1152,8195,-7,2,0,1,0,5,1,1,10,9
0,0,-1815,-2615,-7500,-4,1,0,0,0,0,-3,-3,-5,-2
0,0,1412,1397,-2228,-4,-2,0,-1,0,4,3,0,27,8
1,1,2138,1382,9779,-1,1,0,0,0,1,2,-6,9,11
1,1,8090,5604,12364,15,2,0,1,0,4,1,-5,25,36
1,1,5415,4338,555,6,2,1,1,0,-1,4,-6,35,59
1,1,3008,3395,5113,5,2,0,1,0,44,2,-2,35,-1
0,1,-2915,-2956,-2611,-4,-1,0,-1,0,28,-2,5,-49,-25
0,1,1160,-876,14335,2,-1,0,-2,0,-1,-3,-4,3,-8
1,0,-4347,-3608,5996,-11,0,0,-2,0,-18,0,3,25,-27
1,1,11399,8020,5103,10,2,0,5,0,-9,0,-10,102,52
1,1,6273,3503,2261,12,2,1,2,0,-1,2,-2,-32,31
1,0,1748,-797,2767,5,2,-1,0,0,-1,5,-1,29,-17
1,0,213,1275,1291,7,2,0,-3,0,49,6,2,-24,-39
1,0,6099,4478,16701,14,0,-1,1,0,1,3,1,26,32
0,0,-2027,-117,-7370,-3,-2,1,-1,0,-9,-4,7,8,-20
1,0,1000,-486,7230,4,1,1,-1,0,-10,-1,-1,-8,7
1,1,2952,4579,11295,6,2,0,1,0,-2,0,-6,49,23
1,0,-7031,-4030,-15812,-6,2,1,-3,0,6,2,9,-96,-20
1,0,-2496,-3174,-5740,-5,-2,0,-1,0,-8,3,1,-36,-27
0,0,2064,-953,8547,3,-1,0,0,0,3,3,3,44,-10
1,0,-1712,108,4981,-7,-2,0,-1,0,-5,0,1,5,56
1,0,785,1605,-5086,-2,-1,0,-1,0,1,3,-3,50,2
1,1,6243,2022,5695,1,2,0,1,0,-9,1,-8,82,37
1,1,2316,1011,-91,4,-1,0,1,0,7,1,-5,18,-3
1,1,4790,5701,8540,16,-2,0,-3,0,-3,-3,5,-23,4
0,1,7351,4572,6006,9,2,0,3,0,59,3,-9,39,57
0,1,-190,1130,-1427,-3,-2,0,-1,0,-3,2,1,43,8
1,1,579,649,6333,2,-2,0,-1,0,1,-2,-1,45,-32
1,0,-5959,-2915,-10836,-8,2,-1,-2,0,6,1,8,-36,-19
0,0,-1475,-2320,6672,-2,2,0,-3,0,18,-1,-1,-8,-12
1,1,1651,-52,8140,1,-2,0,1,0,22,-1,0,-14,4
1,1,7239,6459,7790,9,2,1,3,0,4,-2,-13,2,61
0,0,-6443,-4556,-9820,-6,-1,-1,-2,0,16,-2,6,-67,-1
1,1,3812,1855,-1709,0,-1,0,1,0,2,2,-4,40,17
1,1,6965,5169,15281,9,2,0,2,0,5,4,-5,57,32
1,1,-1726,-3532,-4096,-5,-1,-1,-1,0,4,-3,1,-8,-25
1,0,-947,-1861,1587,-2,1,-1,0,0,5,-6,-3,7,0
1,0,-3966,-1934,-4210,-5,-1,-1,-1,0,-6,-4,0,-37,-14
0,0,-8926,-6456,-7113,-12,-2,0,-2,0,39,0,7,-48,-58
1,0,-7664,-4221,-4799,-8,1,0,-4,0,7,5,4,-61,-33
1,0,2952,1214,3860,1,1,0,1,0,129,1,3,57,6
1,1,2749,938,7104,7,2,0,1,0,-1,0,0,-63,17
0,1,1168,429,5811,2,2,0,-1,0,16,1,2,7,-1
0,0,-8880,-6184,-20112,-20,-2,0,-1,0,-6,-2,7,-80,6
1,0,-852,-527,1931,0,1,0,-2,0,5,3,7,12,12
1,1,643,-308,1012,1,-1,0,1,0,-32,-4,-1,-35,20
1,1,4358,1410,-937,6,0,0,2,0,49,2,-6,35,8
1,1,2649,2171,7104,7,-1,0,0,0,-4,-1,-1,4,-3
1,1,7910,4043,17793,13,0,1,2,0,0,-2,-9,15,-4
0,0,-3512,-1815,812,-10,-2,-1,-1,0,12,-2,2,27,15
0,1,2803,796,5330,4,-2,0,0,0,16,-2,-1,-43,28
1,1,3891,1664,5817,4,0,0,1,0,9,1,0,-27,13
0,1,-2816,-1089,-2748,-2,0,0,-1,0,7,0,5,-58,21
1,0,-2878,-3374,-7325,-9,-2,0,0,0,-21,-5,-1,41,-28
1,1,733,1060,9513,8,-2,0,-2,0,-2,-2,-1,-70,-6
1,0,-4478,-5400,-2101,-5,0,-1,0,0,-5,-3,4,-41,-28
1,1,2646,1569,2327,3,-2,1,-1,0,-8,-3,2,15,11
0,0,-6511,-4119,-9379,-7,0,0,-1,0,-32,-2,1,-56,-8
0,1,-2539,-232,-6221,0,2,0,-2,0,-65,-3,6,-28,-21
1,0,1033,-726,6045,1,2,0,-1,0,2,-5,6,17,15
0,0,-2749,-1650,-2451,-5,-1,0,0,0,-1,3,-1,-70,7
1,1,2642,1152,-582,9,0,0,0,0,0,2,3,-3,3
0,0,-2523,-1482,-1812,-4,0,0,0,0,-7,-4,5,-45,-16
1,1,-5015,-2519,-9605,-11,-2,0,-1,0,0,-1,5,0,-20
1,0,1226,1652,-1691,2,0,1,1,0,35,3,-1,-17,-13
1,0,-977,328,437,-2,0,0,-1,0,-1,-2,-2,2,-6
0,0,3806,2525,209,2,1,0,2,0,4,2,-8,22,11
1,1,7844,5171,6455,13,1,0,0,0,5,-1,-4,3,7
1,0,-2143,-4602,-2727,-1,-2,0,0,0,4,3,7,-20,-16
1,0,-4866,-2320,-5288,5,0,0,-2,0,2,2,8,-136,-18
0,0,-9155,-6054,-15894,-8,-2,-1,-4,0,-18,-3,3,-63,-60
0,1,2338,769,-6833,5,2,0,0,0,151,-6,0,27,3
0,1,4750,4478,6223,1,-2,0,-1,0,-103,3,6,71,43
0,0,-6385,-3349,-7430,-10,-2,0,-2,0,2,-2,7,-15,16
0,0,1904,371,3853,1,0,0,0,0,18,-1,-2,22,-36
1,1,4765,3020,2533,10,1,0,-1,0,10,1,-3,63,16
1,0,-2595,-259,-14561,-5,-1,0,-1,0,-12,-2,5,-17,18
0,0,-8413,-6372,-4460,-16,2,-1,-3,0,-7,-4,4,-12,-18
1,1,3555,1964,9292,7,1,1,1,0,24,0,-1,-7,3
0,0,6417,4781,7374,8,0,0,1,0,-2,4,0,57,4
0,1,4158,3219,19480,8,1,0,0,0,1,-6,1,10,8
0,0,741,1091,724,3,-1,0,0,0,-3,3,1,16,-18
1,1,-1150,-927,-6864,2,2,-1,0,0,0,2,5,1,-26
0,0,-5275,-2593,-7417,-9,-1,0,-2,0,-57,0,5,-15,-22
1,1,6822,1272,2275,9,1,0,2,0,-18,2,-13,64,-13
1,1,5059,2428,-100,7,-2,1,1,0,-14,-5,-1,8,32
0,1,3334,4892,12968,7,2,0,0,0,6,3,-1,14,17
0,0,3400,2405,-917,1,0,0,1,0,14,-6,-3,40,-1
0,1,2480,2703,1799,1,0,0,-1,0,-100,-1,2,9,59
1,1,3108,2413,1642,3,2,0,2,0,10,-1,-8,-8,28
1,1,1432,-643,-3183,-1,2,0,2,0,-7,0,-4,-21,3
0,0,-3384,-3935,-2365,-3,-1,0,1,0,4,-2,-7,-40,-25
1,1,5117,3726,7669,11,2,0,-1,0,-13,-4,-3,31,17
0,0,1038,-474,1669,-2,0,0,2,0,36,3,-4,23,0
0,0,-1883,76,-3320,-7,1,0,0,0,-1,8,3,-26,34
0,0,-4193,310,-10620,-6,0,1,-1,0,-4,0,1,-24,24
1,0,-3289,-3438,-6586,-2,-2,-1,0,0,-119,0,5,-25,-46
1,1,6742,4763,10061,11,-1,0,2,0,4,-1,-2,17,-12
1,0,-5774,-2651,-4049,-10,-2,-1,-2,0,7,1,8,-45,-14
1,1,-745,-1732,3878,-5,0,0,-2,0,39,4,-1,65,-32
0,0,5814,4932,5293,7,1,0,2,0,8,3,1,81,15
0,0,-7358,-4810,-18547,-19,-1,-1,-2,0,-73,-1,-1,-13,-11
0,0,-1237,439,-31,-5,-2,0,-1,0,8,-1,5,-4,54
1,0,-7113,-5943,-7471,-15,1,0,-1,0,19,0,3,-64,28
0,0,1411,1107,8975,0,0,0,0,0,1,4,-2,67,-20
0,0,-985,-654,1587,-1,2,0,0,0,-6,2,1,0,-16
1,1,5824,5081,7461,5,1,0,3,0,3,-2,-6,94,-13
1,1,6996,3468,7170,9,2,0,2,0,11,5,-8,28,24
1,1,1105,544,-388,1,0,-1,1,0,0,-2,-3,42,8
0,1,-111,433,-1085,0,2,0,0,0,3,2,6,-37,-8
1,1,4903,1933,4820,8,2,0,1,0,9,-4,-4,-2,6
1,0,-18,1422,-3751,-2,0,0,0,0,7,-3,5,-21,12
1,1,4618,4338,6418,7,2,0,2,0,146,0,-4,6,26
0,0,-369,1910,-2306,-4,-1,0,0,0,46,-2,2,64,9
1,1,6175,1749,795,7,0,0,-1,0,4,-2,-3,21,-8
0,1,5650,3589,8278,10,-1,1,-1,0,-15,-4,-1,-14,18
1,0,-1534,-1858,-9534,-5,1,0,0,0,0,1,-1,-15,-4
0,0,-7322,-2102,-9575,-7,-1,0,-3,0,10,3,8,-56,-9
0,1,-2769,-240,-16219,-9,-2,0,0,0,-5,-2,-1,-34,-8
0,1,-624,2222,437,-1,-2,0,-1,0,39,1,-2,-13,0
1,1,6499,3568,10886,11,0,0,2,0,18,5,-10,-21,10
0,0,1747,1598,1108,3,0,0,0,0,-17,0,-4,-13,28
1,0,2,-553,5786,-2,-1,0,-1,0,-8,-2,-1,23,18
0,0,-6108,-5904,-3408,-13,-1,0,-1,0,-42,1,1,-28,-16
0,0,-3546,-330,-10162,-5,-2,0,-2,0,250,1,3,30,-49
1,1,8579,5022,9385,13,2,0,1,0,9,4,-9,40,15
0,0,-15464,-10426,-13076,-20,-2,0,-5,0,4,1,9,-73,-67
0,0,-1420,-1418,-9238,0,-2,0,-1,0,-4,-2,4,-49,-4
1,1,2953,984,3305,5,-1,0,0,0,0,-3,-2,42,-22
0,1,3373,2343,648,6,0,0,0,0,-1,-4,-2,-1,4
0,0,-927,427,-3332,-2,0,0,-1,0,-6,1,4,11,-8
0,1,-1273,197,2961,-1,0,0,0,0,20,4,1,-17,-10
0,0,-452,1921,-2136,2,2,0,-2,0,6,1,7,-49,28
0,1,3747,3940,1198,1,0,0,2,0,-17,1,0,58,-16
1,1,729,249,-3484,3,0,0,1,0,5,-3,-5,7,-32
1,1,4906,1955,5028,-1,2,0,1,0,4,4,-3,53,74
0,0,-8334,-3708,-11906,-8,-2,0,-3,0,-12,-4,8,-56,-34
1,1,12833,7010,16338,23,0,0,4,0,13,-1,-12,75,50
1,1,2196,-1223,13606,0,-2,0,1,0,-67,-3,2,54,-12
1,0,-3283,-2124,-8811,-11,-2,0,-1,0,0,2,2,-49,-1
0,0,-4187,-948,-6120,-6,0,0,-2,0,47,0,4,-3,4
1,0,-3449,-1853,-646,-7,0,0,-1,0,-9,-8,1,-30,9
1,0,5865,2326,11816,12,1,0,1,0,9,2,-2,3,-4
1,1,-3894,-2926,-4408,-5,2,0,-1,0,1,-1,6,-41,20
0,0,-12183,-6942,-15417,-22,-1,0,-3,0,-362,0,7,-44,-24
1,0,-995,-10,1047,-5,0,0,0,0,5,3,-3,-8,12
1,0,-6164,-6952,-12260,-12,-2,0,-2,0,52,0,4,-28,-17
0,0,118,431,1261,4,1,1,-1,0,21,2,-4,-18,0
1,0,-1600,-1444,-7299,-1,1,0,0,0,-3,0,1,-7,-29
0,0,-2639,-1597,-10498,-10,-2,0,0,0,-273,-2,0,37,8
0,0,-3039,-1736,-3735,-4,-1,0,0,0,-1,0,1,-31,-16
1,0,-373,-1103,2736,-3,-2,1,0,0,-9,-3,-2,-62,40
1,1,13772,6956,13273,10,1,0,5,0,54,4,-16,99,34
0,0,2909,2754,7511,4,-2,0,1,0,10,3,-1,19,12
1,1,4121,3297,11294,7,0,0,0,0,111,3,0,22,15
0,1,1244,1592,-3408,-2,-2,1,-1,0,-80,-3,-5,44,-20
0,0,-3730,-1479,-3713,-7,-2,1,-2,0,3,0,2,-45,-12
1,0,-3109,-3688,-14890,-2,-2,0,-1,0,-56,1,3,-92,-12
0,1,1376,1307,-5499,2,1,0,0,0,-11,0,5,22,12
1,1,1200,-448,-1201,0,0,1,-4,0,-119,0,3,57,12
0,0,-552,-499,-864,0,-1,-1,-2,0,-21,3,2,-37,12
1,1,5470,3556,14501,9,1,0,0,0,10,6,-3,59,-24
0,1,6867,5073,190,6,-2,0,2,0,-206,2,-9,49,39
0,0,-1552,-1615,3414,-6,-1,0,-1,0,10,-4,2,-11,20
1,0,-4034,-2259,-7465,-5,-2,0,-1,0,-16,-2,4,-25,-7
1,1,4815,1593,5747,2,-2,0,0,0,4,0,-4,66,0
0,0,-6950,-3822,-5951,-13,0,0,0,0,107,0,2,-34,-18
0,0,-1219,1999,10254,3,2,1,-1,0,-2,-2,7,-48,17
1,1,3940,3325,3475,6,2,1,1,0,6,-2,-4,-10,20
0,0,-2764,-581,-8742,-6,-2,0,0,0,6,2,4,-47,-16
0,1,27,1482,6750,1,-2,0,-1,0,128,-3,3,-7,-9
1,1,7229,5283,8713,11,2,0,1,0,-5,0,-4,85,32
1,0,2128,1670,5083,2,-1,0,0,0,14,4,0,46,-4
1,1,1475,-442,2905,4,0,0,-1,0,-13,2,2,30,-16
0,0,-3202,-1747,-4690,-8,-1,1,-1,0,-173,-4,3,-34,38
0,1,2323,184,7543,6,0,0,0,0,-3,-1,4,-23,-8
0,1,-3186,-1582,6989,-2,1,0,-1,0,0,0,5,-28,4
1,1,1875,1204,5594,1,1,1,-2,0,2,-1,5,20,2
0,1,-841,-700,-13472,0,-2,0,-1,0,-1,-1,-2,-36,-21
0,0,-7651,-5076,-9957,-14,-1,-1,-4,0,-7,-5,0,-66,-22
1,0,-2289,-1168,-6446,-3,-1,0,-1,0,-2,-2,3,-4,0
1,1,1820,1488,2465,1,-1,0,2,0,-1,2,4,33,24
0,0,-2900,-2480,-6066,-3,2,1,-1,0,-16,4,1,-11,-24
0,0,-1251,-462,-6323,-3,0,0,0,0,1,1,0,-3,-27
0,1,2271,2740,-114,2,2,0,1,0,0,0,-3,58,-4
1,0,-637,972,-6530,2,-2,0,-1,0,2,1,2,-21,14
1,1,931,800,3025,1,1,0,0,0,22,5,1,12,-4
1,0,-5997,-3305,-13646,-8,-2,-1,-2,0,-23,0,7,-4,-50
1,1,-3237,-4311,-6684,-8,2,-1,-1,0,-10,-3,-4,-1,-31
1,0,-3905,-3512,-3199,-7,1,0,-3,0,0,2,5,-3,20
1,0,-667,-1340,-1398,-8,-1,0,1,0,1,-1,-6,75,-15
1,1,4265,3336,13377,10,0,0,0,0,3,1,-3,-20,15
1,1,649,-976,-1687,-2,2,0,0,0,0,5,0,9,12
0,1,-4140,-509,-9692,-2,2,0,-1,0,-310,-4,8,-10,13
1,1,3343,1289,-2572,8,-2,0,0,0,10,2,4,12,-21
0,1,6504,4099,2486,11,0,1,2,0,0,1,-6,55,12
0,1,-11,1486,-4086,-1,2,0,-1,0,-21,-3,0,-17,36
0,0,-572,1749,-9291,-1,0,0,0,0,-12,-4,4,12,-19
0,0,-2638,-2656,-2307,-3,1,0,-1,0,25,3,5,-13,12
0,1,627,2780,2788,6,0,0,-1,0,-16,3,4,-13,0
1,1,438,1355,1266,2,-1,0,0,0,-9,1,6,-23,-8
1,0,-6451,-4920,-11942,-5,0,-1,-3,0,-3,-3,6,-56,-36
0,1,1278,-894,635,0,-2,1,1,0,-122,-2,0,-31,-3
1,0,-492,-1290,-6563,-2,1,0,1,0,-5,-2,-1,-43,-14
0,0,-1286,419,-1528,-2,-1,0,-1,0,4,0,5,3,9
0,0,-4440,-2522,-8439,-13,-2,0,1,0,13,2,-3,-4,-22
1,0,6,1960,-6086,-3,2,0,0,0,8,0,-1,31,15
1,1,5152,4641,20918,13,0,0,2,0,187,-1,-3,-7,44
0,0,-3116,-2560,4712,-1,0,0,-1,0,2,-1,0,-27,-28
0,1,5976,2910,11141,11,1,0,2,0,2,2,-11,44,24
1,1,2313,2688,3729,0,-2,0,1,0,-4,-2,-4,95,-4
1,1,2085,736,-743,0,2,-1,2,0,206,5,-15,25,40
0,0,1246,-1276,-2204,0,0,0,0,0,2,2,-1,11,-16
1,0,1665,3268,7418,4,-2,1,-2,0,5,0,2,-2,1
0,0,-4176,-2845,-6123,-3,-2,0,-1,0,-3,1,7,-80,-14
1,0,1380,1013,5776,0,0,0,-1,0,3,1,-1,11,11
0,0,-3580,-711,321,-6,-2,0,-1,0,-3,-3,-2,1,8
1,1,7324,4011,13856,11,1,0,2,0,-2,-1,-8,86,-10
1,0,-2691,-3031,-5381,-8,0,0,0,0,8,-3,-3,-23,-3
1,1,2485,-82,3473,7,2,0,0,0,-25,1,-5,-35,29
1,1,6245,6230,10841,11,2,0,2,0,3,0,-4,23,21
0,0,-7727,-3674,-8047,-10,0,0,-3,0,-5,-4,6,-40,-32
0,1,-951,1001,-2568,-4,0,0,-1,0,-4,0,3,26,2
1,1,-2170,-2894,-4538,-4,0,0,-1,0,-81,-3,-1,-11,-27
0,1,-275,-338,-612,0,-1,0,0,0,13,1,6,7,1
1,1,7463,4040,14836,8,0,0,3,0,-15,1,-10,-4,41
1,0,1014,-171,8344,5,0,0,0,0,0,-3,1,19,-32
0,0,528,1145,-1849,3,0,0,-1,0,-9,-1,4,15,-40
1,0,2697,1527,5919,6,-1,0,0,0,0,-4,1,16,2
1,0,1170,1264,471,1,-1,0,-1,0,-8,-2,-3,-12,52
1,0,-1248,-228,7441,1,0,0,1,0,381,4,-2,-23,-30
0,1,4556,990,9062,7,0,0,0,0,189,-1,-6,19,-4
1,1,2922,600,-2194,6,2,1,0,0,-63,1,-2,8,4
1,0,4,-1742,877,-1,-2,0,0,0,9,-2,1,16,-9
1,0,-5514,-6615,-8615,-13,-1,0,0,0,-6,0,0,-74,-10
1,0,-222,-219,-617,1,-2,0,0,0,2,-4,-1,-3,-7
1,0,1079,110,4607,4,-2,0,0,0,-1,-1,-2,11,-10
0,0,-2981,-2897,-7509,-6,-2,0,0,0,8,5,-2,16,-11
1,0,-4571,-3443,-8328,-13,1,-1,-1,0,12,1,-3,-1,29
0,1,-967,-2105,-6942,-1,0,0,0,0,-21,4,5,-31,-17
0,1,3360,1866,-458,3,-2,0,2,0,-15,1,-3,36,-10
0,0,-6756,-5770,-1631,-14,2,0,-2,0,4,1,-2,11,-34
1,1,2972,702,3426,2,2,1,1,0,-18,-1,-8,45,3
1,1,4471,6400,4104,8,0,0,0,0,0,-3,0,21,53
1,1,5561,5378,10495,10,-1,0,-1,0,-2,-1,2,46,36
1,0,396,-935,-5302,3,-2,-1,-2,0,-2,-2,0,-12,-20
0,1,3485,2039,-495,1,0,1,-1,0,3,1,-8,20,52
1,0,410,-538,1955,-1,-2,0,-1,0,12,2,2,-13,13
0,0,-5586,-2061,-5783,-9,-2,0,-2,0,43,-3,5,-58,4
1,1,2078,1770,4210,2,0,0,0,0,-1,-1,1,29,6
1,1,-465,-2271,3138,-2,0,0,1,0,26,2,0,-4,29
1,1,353,369,12077,0,2,0,0,0,-59,3,-2,23,16
1,1,4417,3419,6870,5,-1,1,2,0,1,-2,-12,-12,36
0,1,1048,1900,-2880,-1,2,1,1,0,-7,-2,2,44,-1
0,0,-2100,-2472,-2379,-2,0,0,0,0,8,6,3,-77,-25
0,0,-5363,-5325,-6239,-10,1,0,0,0,-5,-2,3,-48,-29
1,1,3505,-479,619,0,0,0,1,0,-5,0,0,-7,13
1,1,4767,5992,6059,11,0,0,0,0,-113,-1,-1,4,36
0,0,-5551,-3339,-11534,-16,-2,0,-2,0,-6,-1,10,22,-3
0,0,-3072,-195,5539,0,0,0,-2,0,64,-3,8,-34,16
0,0,-1067,-478,-4531,-3,-2,0,0,0,20,-1,2,-40,27
0,1,3106,2259,-6188,4,2,1,2,0,0,-2,0,19,9
0,1,7683,6341,10963,13,0,0,-1,0,-1,0,-5,23,28
1,1,3858,1812,2999,8,1,0,0,0,17,4,-3,-24,0
0,1,3753,2291,3675,9,0,0,0,0,6,2,4,69,-16
1,1,4528,1836,8234,6,-1,0,2,0,-5,2,-10,15,-4
0,0,-1201,450,2905,3,-2,0,-1,0,-18,3,4,10,-28
1,1,2452,1766,-3586,6,1,0,1,0,-1,0,-1,26,-4
0,0,-472,509,-7007,1,2,0,-1,0,-27,-4,8,-38,3
0,0,-11209,-6858,-14092,-19,-2,0,-4,0,-19,0,9,-80,-41
0,0,-3362,-2742,3053,-8,-1,1,0,0,15,0,5,-31,-10
0,1,328,822,1260,3,0,1,0,0,4,1,0,-46,0
1,0,4031,2479,2509,7,1,0,1,0,-55,1,-2,54,-24
1,1,1919,788,-2723,3,0,1,0,0,-38,1,-1,-44,23
1,0,-426,-692,1275,1,2,1,0,0,11,1,4,-41,12
0,1,1039,2013,-5056,-1,-2,0,1,0,38,1,-4,25,-9
1,1,-603,-320,479,-2,2,1,0,0,23,-1,-4,5,5
1,0,-6966,-5001,-16267,-12,-1,0,-2,0,88,-1,6,-65,12
1,0,-2829,-3977,-4027,-7,2,0,1,0,-24,-2,-4,-29,-4
1,1,-1743,517,-2576,2,0,0,-1,0,247,2,6,10,-12
0,1,-540,-905,-1441,-3,-1,0,1,0,-1,-3,-1,9,-1
1,0,849,1540,-3503,-2,0,0,1,0,10,1,4,5,-3
0,1,-4007,-1989,5380,-3,0,0,-1,0,27,2,6,-5,-18
0,1,-421,-351,1364,-2,2,0,0,0,-3,1,2,23,-25
1,0,406,-619,5922,-4,-2,0,3,0,2,2,-1,4,-1
1,1,1929,1566,6701,4,1,0,1,0,-1,-1,1,6,6
1,1,7819,6185,8032,11,2,1,1,0,0,1,-5,67,32
1,1,585,1426,-8372,-2,0,0,1,0,-7,-1,-5,-20,36
0,0,-1927,-2474,1771,-5,-2,1,0,0,-5,-4,5,-22,28
1,1,1760,1550,7084,5,0,1,0,0,1,5,-8,-38,16
0,1,-195,652,-666,7,1,0,-2,0,63,-3,9,-37,-20
