blueTeamFirstBlood,blueWin,DamageDifference,KillDifference,DragonKillDifference,HeraldKillDifference,TowerDifference,InhibitorDifference,WardDifference,ControlWardDifference,TurretPlatesDifference,MinionsDifference,JungleMinionsDifference
0,1,-15682,-9,1,0,-1,0,-1,-1,4,-9,0
0,1,-4094,-3,0,1,0,0,3,-5,-1,23,0
0,0,-6848,-3,-1,0,-1,0,-1,-1,-1,12,-4
0,0,6071,-1,0,-1,1,0,21,3,2,56,-17
1,0,-1426,-2,-2,0,0,0,-7,0,-4,-19,-4
0,0,-7597,-10,0,0,0,0,-5,1,-4,-15,-2
0,0,-9907,-10,-2,0,0,0,-8,-5,1,25,-12
1,1,-9774,-10,0,0,-2,0,-5,-3,9,0,1
1,1,2352,7,1,0,3,0,31,3,-8,14,16
1,1,-2220,5,0,0,0,0,-10,-5,3,6,8
0,1,-6198,-12,1,-1,-1,0,2,-1,4,47,-13
0,1,-3863,-6,1,0,0,0,-3,0,2,-19,-1
0,1,-2876,4,0,0,2,0,-1,-2,-6,81,20
0,0,2657,-1,1,0,-1,0,-45,0,3,-35,40
1,1,4136,-2,0,0,-2,0,3,6,-1,4,-5
1,1,6578,7,2,0,0,0,-5,-1,-2,24,-6
1,1,-1104,-6,-1,0,0,0,9,3,5,-76,-43
0,1,2147,7,2,1,0,0,-106,1,-1,33,1
1,1,129,3,-1,0,0,0,5,6,0,13,36
1,0,-2358,2,1,0,-3,0,-9,1,1,-59,12
0,0,-4989,-4,-2,0,-1,0,101,2,5,35,-13
1,1,7489,7,0,0,1,0,2,-2,0,4,-50
0,1,-3421,4,-2,1,1,0,255,5,1,6,-20
1,0,-5742,-5,1,0,-1,0,2,1,5,-24,-4
0,1,-664,-2,0,0,0,0,-1,2,1,15,19
0,0,-7103,-6,-1,0,-2,0,15,1,4,-35,-31
1,0,-4993,-3,-1,-1,1,0,-11,0,-6,-21,-11
0,0,731,-12,-1,0,-1,0,-1,-3,3,-18,14
0,0,-1689,-3,-1,0,0,0,7,4,6,-65,-5
1,1,-7938,-5,-1,1,-1,0,-245,-7,1,59,-20
0,1,21160,11,1,0,2,0,-21,-1,-10,96,-6
0,0,7531,4,-1,0,-2,0,7,-5,-4,6,36
1,0,11108,8,2,0,0,0,4,2,-2,19,-31
1,0,622,2,-1,1,2,0,-2,2,5,-41,-5
1,0,4857,-3,0,0,0,0,-1,6,-3,33,20
1,1,1803,13,2,0,1,0,-5,0,1,-9,-12
1,1,16438,12,1,1,1,0,-6,0,-3,80,6
1,1,14597,13,0,0,2,0,302,0,-5,91,2
0,0,-796,1,-1,0,-3,0,5,-1,3,-65,-3
1,0,4534,6,2,0,0,0,10,1,-11,56,18
1,1,7220,1,1,0,1,0,-5,-3,-3,54,-9
1,1,5542,0,-1,0,0,0,-3,-2,-2,-21,4
1,1,3870,-2,0,0,0,0,2,1,2,43,18
1,1,3499,4,2,0,0,0,-40,4,-1,29,5
0,0,6624,-3,2,0,-1,0,1,0,4,51,21
1,0,3149,-3,-1,0,-1,0,-4,-3,8,-39,-7
0,0,-5950,-12,-2,-1,-1,0,-181,0,3,-22,-13
0,0,-7598,-6,-2,0,1,0,-68,0,-7,15,-1
1,1,11357,8,1,0,2,0,4,-4,-6,93,24
0,0,-6475,0,-1,-1,-1,0,9,3,3,-30,-15
1,1,2854,1,2,0,1,0,1,-1,0,-7,10
1,0,8701,4,0,-1,0,0,147,5,2,37,-22
0,1,-8706,-2,1,0,1,0,-3,1,-5,13,-8
0,1,-834,-2,-2,0,0,0,-17,-2,3,-35,4
1,0,3997,2,-1,0,0,0,-5,-1,1,-56,24
0,0,-5646,0,-2,1,0,0,-6,0,2,29,-20
1,1,-3181,2,-2,0,1,0,5,-1,-7,25,0
1,0,1483,-1,-1,1,0,0,-7,-1,1,-16,20
1,0,-828,-3,-1,0,-1,0,-205,-2,3,-46,-33
0,0,-6529,-9,-1,0,1,0,-12,-3,3,4,-17
0,0,2254,-6,2,0,-1,0,4,3,5,-54,-8
0,0,-24742,-7,1,0,-1,0,-3,2,4,-52,5
1,1,7445,9,0,0,2,0,7,-2,-6,42,29
1,0,-5669,2,-1,0,0,0,-3,6,1,-7,-12
1,1,4415,12,2,0,2,0,4,4,-2,23,36
1,1,8979,10,0,1,3,0,5,-2,-8,56,-26
0,0,-9588,-15,-1,0,-2,0,225,1,7,-60,-4
1,1,11755,6,2,0,0,0,5,0,-3,31,0
1,1,14551,13,0,0,2,0,3,1,-6,-19,-12
1,0,-5261,2,1,0,-1,0,-33,0,3,-14,-16
0,1,7037,7,0,0,-1,0,-2,0,-1,24,18
0,0,-3525,-5,-1,0,-1,0,-2,1,4,-46,-41
0,0,2925,1,2,0,-1,0,-1,-3,1,-17,20
1,0,-11781,-10,-2,0,-1,0,-29,-3,1,38,-13
0,1,972,-2,0,0,1,0,6,5,-1,-70,-8
1,0,-7374,-3,1,-1,-2,0,86,-4,6,-13,-22
1,1,-551,10,0,1,0,0,-2,-2,-4,13,33
0,0,-1558,0,-2,0,1,0,-3,2,1,-25,-20
1,1,893,11,2,0,3,0,-8,-2,-19,59,96
0,0,-7510,-10,-1,-1,-2,0,27,-2,5,-33,-42
1,1,3494,-1,-2,0,-1,0,-3,-1,3,30,-9
0,1,-3183,-1,-2,0,2,0,-6,0,-3,-16,-4
0,0,-1542,2,-1,0,-1,0,-95,1,2,-35,0
1,0,682,-2,-2,0,-1,0,-24,0,1,12,-5
1,1,9010,12,1,0,-1,0,7,3,-2,29,24
0,1,3564,-2,-2,0,-1,0,7,1,5,-42,-2
1,0,-9426,-2,0,-1,0,0,-7,-5,-4,4,0
1,1,-2377,3,2,0,-1,0,-10,3,3,-25,-11
1,1,-314,8,2,0,2,0,-28,-1,-6,89,50
1,0,962,2,-1,0,0,0,-3,0,-1,-15,-15
1,1,11024,14,0,0,2,0,46,1,4,53,-23
0,1,-5711,-3,1,0,0,0,-7,-3,7,-54,-22
1,0,292,-4,-1,0,-1,0,4,1,7,-93,-4
1,1,16947,16,1,0,-1,0,5,1,2,-19,-15
0,0,-10437,-10,0,0,0,0,0,-1,3,-4,-5
1,1,9458,15,0,0,2,0,0,-2,0,72,9
0,0,-1482,-9,-2,-1,-2,0,12,3,4,13,-41
0,0,-8643,-6,0,0,-1,0,3,-1,3,-53,-35
1,1,-718,4,2,0,1,0,-5,1,-2,-27,8
0,0,-1112,-8,-2,0,-1,0,0,1,-4,-57,7
1,1,6496,8,0,0,1,0,-11,-5,3,19,0
0,0,-13509,-12,-2,0,-4,0,29,-2,8,-122,-20
1,1,10585,11,1,0,2,0,63,-1,1,11,8
0,0,-5923,-11,0,-1,-3,0,350,1,4,-45,-31
1,0,9908,6,2,0,-1,0,7,-1,-8,72,-20
1,1,2480,2,2,0,-1,0,4,1,-2,59,10
1,1,15052,12,2,0,0,0,68,0,2,27,12
1,0,-2097,-2,-1,0,0,0,3,1,3,-13,8
1,0,6253,6,-2,-1,-1,0,-150,3,3,-26,8
1,0,3635,-1,0,0,0,0,-81,-7,-1,-7,12
0,0,-4531,-10,0,0,-1,0,3,3,3,-61,-37
1,1,850,0,1,0,-1,0,0,1,5,-47,-19
1,1,7447,3,0,0,0,0,3,3,0,58,-17
0,0,-3729,-2,1,0,-2,0,5,8,5,-67,9
1,0,4239,-3,-2,0,0,0,-3,1,3,-87,-2
0,0,-3314,-2,2,-1,0,0,1,0,2,12,-23
0,0,1405,0,-1,0,-1,0,-10,-5,0,-7,4
1,1,-1216,8,0,0,0,0,1,2,-7,49,4
1,0,8392,5,2,0,-1,0,-1,0,-5,16,1
1,0,6377,3,0,0,0,0,11,0,-10,18,24
1,0,-9940,-5,-2,0,1,0,-13,-5,2,-56,-21
0,0,-507,-4,0,0,-1,0,-14,-4,6,-90,-24
0,1,8178,-3,0,0,1,0,-2,1,-4,-4,-3
1,0,3089,-1,-2,0,-2,0,-40,-1,1,-42,-20
1,0,-6261,-9,-2,0,-1,0,-8,-3,6,-64,-8
0,0,2561,1,2,-1,-1,0,4,3,4,-34,14
1,0,-6814,-10,-2,0,-2,0,-1,1,5,-29,-9
1,1,16933,11,1,0,-1,0,90,3,5,22,32
0,1,14318,8,0,0,2,0,-6,-1,-3,26,15
1,1,17034,12,1,1,2,0,0,3,-3,27,25
0,0,112,-5,0,0,1,0,-9,-1,-6,30,-5
1,1,13865,8,1,0,2,0,-2,-1,2,61,16
0,1,1664,5,2,0,0,0,-16,0,-3,77,27
1,1,5067,7,2,0,1,0,8,1,-6,71,8
0,0,-3338,-8,-2,-1,-2,0,-12,0,2,-43,-32
0,0,-3721,-7,-1,0,0,0,-1,-3,6,20,0
1,0,-3313,-3,1,0,-1,0,-4,-3,0,38,0
0,1,3626,5,2,0,0,0,139,-3,-11,31,32
0,0,-9177,-6,0,0,1,0,-9,-2,1,31,-4
0,1,11713,15,1,0,0,0,11,3,-5,-23,4
1,1,11854,5,2,0,0,0,-3,-2,0,4,-16
1,1,8925,0,1,0,1,0,-29,-2,-5,-17,13
1,0,-275,8,-2,1,0,0,1,4,-1,-40,-24
0,0,-851,0,2,-1,-1,0,-16,-2,2,7,-40
0,1,10832,11,1,1,1,0,-115,1,-8,26,39
1,1,-4842,6,0,0,-1,0,-331,-2,0,13,-5
1,1,1534,7,1,0,1,0,35,2,-3,1,3
1,0,932,-6,-2,0,-1,0,-9,2,8,-89,12
0,0,-10856,-9,-2,0,-2,0,-10,-2,4,-42,11
1,0,-8950,2,-1,0,-1,0,-3,-4,3,-47,10
1,1,8514,6,0,0,0,0,19,4,-4,16,23
1,1,11686,5,0,0,1,0,-2,1,-10,3,10
0,0,-1555,0,2,0,1,0,-6,-5,4,3,-20
0,0,-1919,-8,0,1,-1,0,6,2,-4,3,8
0,1,898,3,2,0,0,0,0,0,1,75,12
1,1,-2927,7,2,0,0,0,0,3,0,-59,-22
1,1,1369,-1,2,-1,1,0,1,-2,-3,54,8
1,1,-2751,-8,-2,0,-1,0,-1,0,3,-16,-19
0,0,-12859,-9,0,0,-1,0,3,-3,3,-58,-7
1,1,6964,11,2,0,1,0,-3,2,-8,26,-8
1,1,17826,18,0,0,2,0,7,2,-8,17,-5
1,1,-2572,6,1,0,-1,0,-76,-4,-6,-1,-22
0,1,1803,-6,1,0,0,0,-7,-5,2,-28,-29
1,0,7330,4,1,0,-1,0,-59,2,5,-29,-2
1,0,-11231,-14,-2,1,0,0,-1,0,4,-30,-30
0,1,-8764,-4,-2,-1,-1,0,-6,0,5,25,-31
1,1,4985,2,-1,0,-1,0,28,-2,-6,5,8
1,0,-7857,-7,0,-1,-2,0,-5,-2,4,-6,-20
0,1,3851,2,-1,0,1,0,-2,-2,-5,6,-29
1,1,-3094,2,0,1,-1,0,-1,-3,-1,37,-3
0,1,4131,1,0,0,0,0,-3,-2,0,22,9
0,0,-3293,-5,-2,-1,-1,0,4,1,4,-28,-4
1,0,-465,7,1,1,-2,0,20,4,3,-48,0
0,0,-9200,-12,-2,-1,-3,0,-41,0,10,-92,-12
1,1,4946,2,-2,-1,0,0,5,-2,-1,-5,1
0,1,8625,1,1,0,1,0,118,1,-2,16,20
1,0,329,6,2,0,-1,0,16,-2,7,-18,32
0,1,1305,1,2,1,0,0,-6,-2,-1,32,-8
0,0,-6289,5,0,1,0,0,-7,1,3,-43,-20
1,1,9688,8,0,1,3,0,-5,-1,-6,5,0
1,0,-4218,-7,-2,0,1,0,-5,-2,-11,44,-33
1,1,10369,8,0,0,1,0,-4,-3,-4,30,10
1,1,13126,14,0,-1,2,0,-5,-2,-2,69,24
1,1,5518,5,1,0,0,0,1,-3,0,58,-8
0,0,-9610,-6,1,0,-1,0,-5,0,2,-51,-20
1,1,-642,4,0,0,0,0,8,1,-1,-49,-9
0,0,1202,-8,0,0,-1,0,-3,-1,8,47,-25
0,1,10348,7,0,0,0,0,7,5,-2,7,0
1,0,7183,12,2,0,-1,0,5,0,6,10,20
1,1,4576,8,-1,0,1,0,-9,2,-4,48,28
1,0,-8331,-8,-2,0,-1,0,-12,-3,-3,-48,12
0,0,-9254,-14,1,0,-4,0,10,-1,7,-32,-56
0,0,-18190,-20,-2,-1,-2,0,-1,2,6,-123,-23
0,0,-4003,3,0,0,1,0,0,1,-6,-4,-12
1,0,2242,1,1,0,-2,0,8,-1,3,14,3
1,0,-3917,0,-1,0,0,0,74,5,3,-71,8
0,1,1024,-3,-1,0,-1,0,221,0,4,-22,-14
0,1,9476,9,2,0,-2,0,11,5,-1,18,18
1,1,4972,14,0,0,3,0,-3,0,-13,75,32
0,0,-9938,-7,0,1,-1,0,2,4,5,-58,-4
1,1,2586,-4,0,0,-3,0,-2,-3,2,54,-13
0,0,-6899,-12,-2,0,-5,-1,-10,-1,11,-115,-20
0,0,-10749,-12,0,0,-1,0,0,0,3,4,-21
0,1,8351,2,0,0,-2,0,10,8,1,-26,-57
0,0,1011,-10,-2,0,1,0,-64,-2,-5,52,-28
1,1,8140,-2,-2,-1,1,0,-24,1,-5,-12,28
1,1,7258,9,-2,0,1,0,264,3,2,10,0
1,0,-8796,-9,-2,0,-2,0,-15,-3,6,-92,-4
0,0,1503,-2,0,0,0,0,-1,3,3,41,4
1,0,-6295,-1,1,0,0,0,1,-2,-2,-40,-6
1,1,507,-5,0,0,0,0,0,1,2,40,-24
1,1,9655,11,2,1,0,0,-46,5,0,-37,8
1,1,19236,11,2,1,1,0,3,3,-6,56,0
1,0,-11760,-4,0,0,-2,0,179,1,3,-39,-25
1,1,2146,13,2,-1,0,0,37,-1,0,-88,-9
1,1,-1587,0,2,0,-1,0,7,1,3,7,18
0,0,3450,5,0,0,0,0,116,1,1,-38,-6
0,0,-11837,0,0,0,-2,0,-11,1,3,-36,4
0,0,-6770,-2,2,0,-1,0,7,1,5,-39,-28
0,1,-6162,-12,0,-1,-3,0,12,1,6,-52,-20
1,1,12744,5,1,1,1,0,4,3,-4,40,-7
0,0,-1061,-9,-1,0,-1,0,16,-1,4,-27,-6
1,1,11251,14,0,0,3,0,2,-1,-5,63,16
0,1,7828,4,2,0,0,0,0,1,-3,8,-8
1,1,1157,2,-2,0,1,0,-110,1,-2,50,-20
1,1,504,6,0,0,0,0,-23,-1,0,10,-5
1,1,12463,4,0,0,1,0,-1,6,-1,23,-1
1,1,690,0,0,1,1,0,-6,-3,-4,44,21
1,0,-9271,-5,1,0,-2,0,8,2,6,-25,-13
1,1,4532,5,2,0,0,0,-6,-1,0,58,32
0,0,6219,-3,0,0,0,0,50,-1,-1,3,26
1,1,-4091,6,-1,0,0,0,25,4,-2,14,5
1,0,-2313,-3,0,0,-1,0,2,-1,2,-46,-24
0,1,1664,0,1,0,1,0,-1,-2,0,27,29
1,0,3717,6,0,1,1,0,5,0,0,-33,33
0,1,6673,8,-1,0,1,0,-11,0,-4,69,20
0,0,-8069,-13,-2,0,-1,0,-6,-1,6,2,-36
1,1,21236,7,1,0,3,0,0,0,-9,13,-13
0,1,-7997,-2,0,0,-1,0,-13,-4,4,-21,-14
0,0,-9863,-11,-2,0,0,0,-8,1,4,37,-15
1,1,3997,-1,0,1,1,0,98,-2,0,31,-9
1,0,-10007,-8,-2,0,-3,0,69,-2,7,-61,-24
1,1,3218,-3,-2,0,0,0,9,-1,0,22,3
0,1,-3980,5,1,0,-1,0,4,3,3,8,-24
1,1,11972,9,2,0,2,0,0,-1,0,81,40
1,0,-3646,-1,-1,0,1,0,19,-1,3,28,-32
0,1,426,2,0,0,1,0,4,-2,-4,21,20
1,1,2429,3,0,0,0,0,16,-4,-6,13,-32
1,0,-1280,1,-2,0,1,0,-18,-2,0,-49,-24
0,1,9160,7,1,1,0,0,27,-2,-1,30,-17
0,0,-8319,-6,-1,0,-2,0,-8,5,6,-48,-9
0,1,8088,5,0,0,-1,0,2,3,2,7,16
0,0,-11882,-16,-2,0,-2,0,-22,-3,6,-74,-44
1,1,5841,4,1,0,0,0,-3,-1,0,7,-20
1,1,4183,8,1,0,1,0,-43,4,-2,-28,54
1,0,11287,6,0,0,3,0,-25,-1,-3,74,-4
0,1,5267,6,-2,0,0,0,211,-4,2,-20,-8
0,0,-5022,-4,-2,1,1,0,7,4,-4,-33,-8
0,0,-10930,-1,-2,1,0,0,-2,-5,-1,-21,-7
0,0,3655,-1,-1,0,0,0,8,4,2,-38,-16
0,1,15844,6,0,0,0,0,-8,0,-2,56,20
0,1,4219,-1,-1,0,1,0,-22,2,-12,65,-16
1,1,-2028,11,2,0,0,0,11,2,-5,70,10
1,1,7701,-2,1,-1,1,0,11,0,-2,16,4
0,1,2509,-7,1,0,2,0,-7,3,-3,22,-3
1,1,9409,2,2,0,-2,0,12,3,0,-17,10
0,1,12224,10,0,1,-1,0,-10,1,-1,19,70
1,1,3013,2,-2,0,0,0,-3,-1,-1,50,9
1,1,4757,-3,0,0,2,0,-8,1,2,8,1
0,1,4118,2,0,0,-1,0,-36,5,3,-40,-14
0,1,6056,3,1,0,2,0,1,-1,-5,11,-28
0,0,-16480,-15,-1,0,-2,0,1,-2,8,-19,-16
1,0,-3978,-4,2,-1,0,0,3,3,6,33,0
0,0,-6822,1,-2,0,1,0,-4,-2,0,-31,-15
0,0,-2706,-6,-2,0,-2,0,13,3,5,-52,-4
0,1,20906,18,2,1,4,0,5,3,-11,54,19
0,1,7980,0,2,0,2,0,-6,0,-2,39,56
0,0,-4181,-7,-2,1,1,0,-7,-5,1,14,0
1,1,11440,19,1,0,0,0,-5,-1,-2,62,55
0,0,-3847,-10,0,0,-2,0,-29,-3,8,-11,-33
0,1,10218,6,-2,0,0,0,14,0,-3,12,-7
0,1,6875,14,0,1,2,0,8,3,1,-33,4
0,0,-13316,-6,1,0,1,0,-72,0,-3,-21,0
0,1,2336,5,2,1,0,0,2,-1,-7,13,18
1,1,13881,18,0,0,1,0,-8,-2,-8,35,37
1,1,513,-2,-2,0,0,0,-1,1,-3,-21,0
1,1,6023,2,2,0,-2,0,-5,0,1,16,12
1,1,10188,11,2,1,2,0,-62,-2,-7,91,44
1,1,16360,9,2,0,-1,0,-5,-1,-5,42,29
1,1,-735,0,1,0,1,0,2,-1,-3,-11,6
0,1,5203,3,1,1,2,0,49,1,-3,25,-8
0,1,42,2,-2,-1,1,0,-14,-4,-4,25,-12
1,1,11303,10,2,0,1,0,2,-2,-4,26,36
0,0,-2365,0,0,0,-1,0,5,4,2,-16,-5
1,0,-444,0,-2,0,-1,0,-5,0,1,-35,-44
0,0,2667,-2,1,0,0,0,261,0,1,37,16
1,1,-2388,9,2,0,4,0,7,0,-11,29,9
1,1,2373,8,2,0,1,0,-3,-2,0,-62,59
1,1,-5114,-2,0,0,-1,0,-5,-1,7,14,-20
0,0,3650,1,0,0,0,0,-157,2,3,-6,0
1,0,-5773,-6,1,0,0,0,2,3,3,-47,-2
0,0,-10615,-8,0,0,-2,0,0,-2,2,2,-20
1,0,173,2,2,0,-2,0,16,7,2,-53,-19
1,0,-12220,-9,0,-1,-3,0,-12,-4,4,-139,20
1,1,4331,3,0,1,-1,0,-12,-1,6,48,21
1,1,3304,6,0,0,1,0,-2,-5,3,-27,-3
1,0,1578,3,0,0,0,0,-1,-1,1,-2,-2
1,0,117,6,-2,0,-2,0,2,3,-2,-27,-6
1,0,4968,0,0,1,-1,0,-16,3,1,-22,-20
0,1,-7268,-9,0,0,-2,0,-1,-1,9,-76,-12
0,1,12790,4,-2,-1,1,0,-7,-2,1,29,-17
1,1,6526,10,1,0,1,0,1,4,3,65,5
1,0,6938,7,-2,-1,1,0,4,1,-9,70,12
0,1,5160,6,-2,0,0,0,3,1,-6,33,3
1,1,1377,1,-2,1,0,0,99,-5,-2,45,-16
0,0,10060,1,-2,0,1,0,15,0,-6,53,12
0,1,-2829,-3,0,-1,0,0,0,0,-1,45,-10
1,0,4694,7,-1,-1,1,0,-1,4,-2,56,-31
1,1,6171,-1,-2,0,3,0,-65,-1,-16,57,12
0,0,-10600,-10,-2,0,-2,0,-11,1,3,-56,1
1,0,1358,5,1,0,-2,0,-9,0,-5,-75,0
0,1,689,-6,2,0,-2,0,7,2,2,22,8
1,0,5314,-3,-2,0,0,0,1,1,3,-9,-20
0,1,9714,4,0,0,-2,0,1,4,6,9,31
0,0,-2637,-4,-2,0,-1,0,-5,4,0,-22,4
0,1,-115,5,0,0,0,0,-7,-1,2,-33,24
0,0,10365,-2,0,0,0,0,11,6,2,17,-28
0,1,-925,-7,-1,0,-1,0,-2,-2,-2,-1,24
0,1,7345,6,0,0,3,0,-303,1,-6,45,-16
1,0,-7702,-7,0,0,-1,0,-6,1,-3,-9,-41
0,1,-5944,-11,-1,0,-1,0,-237,0,4,-71,0
1,1,3254,-2,1,1,1,0,-55,2,-4,39,4
0,1,-2634,-3,1,0,0,0,19,-4,0,37,32
1,1,17511,20,2,0,1,0,4,5,-8,81,52
0,0,-3023,-12,0,0,-1,0,4,0,-1,28,3
1,1,5138,8,2,0,1,0,-7,-1,-2,73,10
1,1,9452,15,1,0,2,0,-8,-1,-7,-2,24
1,1,5775,11,-1,0,0,0,-1,-4,1,70,8
1,1,3276,11,1,0,1,0,-45,-2,2,6,16
1,1,-1512,-7,-2,0,-2,0,9,-1,7,-51,-16
1,0,4675,5,-2,1,0,0,39,1,1,47,20
1,0,-5512,-4,0,0,-1,0,1,-1,1,35,4
1,0,-19041,-11,-2,0,-1,0,-1,-3,3,-25,8
0,0,4177,6,0,1,0,0,24,-3,-1,5,21
0,1,8066,5,1,0,0,0,-45,-1,-3,52,4
0,1,12121,11,0,-1,1,0,8,-1,0,40,-8
0,0,-3959,-11,-2,0,-1,0,-4,-3,1,-16,-16
1,1,-2588,3,1,0,1,0,14,0,0,34,-8
1,0,-8904,-10,-2,-1,-3,0,4,-2,8,-118,13
1,1,-3797,-2,1,0,1,0,25,3,-2,33,-12
1,0,-2141,-2,-2,0,-1,0,2,2,6,0,4
1,0,-2961,-3,-2,-1,0,0,-68,-5,6,-65,4
0,1,-10013,-2,1,0,0,0,0,-1,1,20,8
1,1,-5148,0,1,0,0,0,-25,-1,1,-8,12
1,1,10877,7,2,0,1,0,15,1,-1,51,16
0,1,-4959,-2,0,-1,0,0,13,-4,6,31,-40
1,1,-11863,-6,-1,0,-1,0,-9,0,4,-55,18
0,0,-11182,-7,-1,0,-2,0,1,0,6,-54,24
0,0,-2352,-5,0,0,-1,0,-14,-6,1,-23,-48
1,1,-5049,3,2,0,-1,0,21,2,5,16,-28
0,0,-12157,-5,0,0,-1,0,2,-1,5,-8,12
1,1,21346,15,2,1,2,0,-6,-1,0,63,28
0,0,-756,-3,1,0,-1,0,-2,4,6,3,-8
0,1,10340,-4,-2,0,1,0,-8,1,-3,4,8
1,1,5465,10,1,0,2,0,-223,-5,2,-11,-20
0,0,1646,-3,0,0,-1,0,-3,2,3,-28,-3
1,1,-3947,0,-1,0,-1,0,-11,1,3,-28,16
1,1,-131,-2,1,0,0,0,-11,0,5,25,-15
1,1,1492,8,-2,1,2,0,-8,-5,0,49,26
1,0,-1024,-6,-2,-1,-1,0,17,-3,5,-36,-8
1,1,-6549,-2,-1,-1,-2,0,4,0,-1,27,-16
0,1,1797,2,1,0,-2,0,-73,-4,4,-37,27
1,0,9841,0,2,0,-1,0,224,1,8,-40,9
1,0,4644,3,-1,0,0,0,-2,7,-1,-11,-14
1,1,16068,14,2,0,1,0,14,3,1,30,38
1,1,1875,10,-2,0,0,0,5,1,0,42,-12
1,1,2507,-1,1,0,-3,0,3,-1,7,-56,4
1,1,-115,6,1,0,1,0,4,4,-5,-22,-6
0,1,4056,5,-1,0,1,0,3,1,0,68,-8
1,1,-2876,5,0,1,0,0,-8,-3,-3,49,-15
0,0,-5484,-4,-2,0,-1,0,-103,1,6,-34,-26
0,0,-15241,-14,-2,-1,-3,0,51,0,9,-56,-26
1,1,23423,15,-2,0,0,0,-6,1,4,105,15
1,1,5662,6,0,0,1,0,219,3,-2,93,32
1,0,3352,4,0,0,-1,0,2,5,3,-12,-21
0,0,-2522,-6,-2,-1,1,0,-177,2,1,47,-4
1,1,2392,-2,-2,0,-1,0,-13,-2,2,35,12
1,0,3165,-2,0,0,0,0,-3,3,2,18,8
1,0,1802,-1,0,1,-1,0,0,3,4,-56,-8
1,0,-440,2,-1,0,0,0,0,0,3,-74,-13
0,0,-16637,-16,-2,0,-3,0,-7,-3,9,-81,-43
1,1,15525,16,2,0,2,0,6,5,-7,30,28
1,1,8874,9,-2,0,-1,0,22,0,1,26,-41
0,0,-14983,-4,2,0,-1,0,-72,-1,-2,16,-4
1,1,325,-2,2,0,1,0,203,4,-8,31,5
0,1,-7932,-4,1,1,-1,0,7,-3,-1,-5,0
0,0,5192,5,2,0,-2,0,-8,-4,4,-17,20
1,1,7880,10,0,0,2,0,6,1,-9,45,4
1,0,989,-2,-2,0,-1,0,4,-1,1,-5,-1
1,0,2672,-3,-2,1,1,0,-52,0,-3,69,-12
0,0,4545,1,-2,-1,2,0,-6,-3,-8,16,-8
0,1,-7246,-7,2,0,0,0,-2,-1,1,-11,20
0,0,-2013,-6,1,0,-4,0,-3,2,6,-76,-16
0,1,14105,9,0,1,1,0,10,3,-3,-18,17
0,1,-3931,-3,0,0,0,0,9,2,0,-13,-6
1,0,-8320,0,-1,0,-1,0,29,-3,-9,87,16
1,1,-12979,-1,1,-1,-3,0,-185,-1,5,-32,-24
1,1,10622,9,2,0,-1,0,0,3,-9,45,35
1,1,6591,9,-1,0,1,0,-137,5,2,0,-28
1,0,8960,2,-1,0,2,0,0,-4,1,71,16
1,1,-3851,-2,-1,0,-1,0,6,2,2,-87,0
1,0,12924,12,2,0,2,0,6,-1,-4,21,32
1,1,-4262,-5,1,-1,0,0,-25,0,-2,3,-17
1,0,-969,-2,2,0,-1,0,-4,3,3,-35,-16
0,0,-6153,-8,-1,-1,0,0,10,4,0,0,9
0,1,3644,-4,2,0,-1,0,2,1,-2,24,0
1,1,7058,10,-2,1,1,0,-2,-3,-3,75,-25
0,0,-3814,-4,0,0,-2,0,8,-2,3,-44,24
1,1,9146,14,1,0,2,0,54,-1,0,-31,-9
1,1,7332,7,1,1,0,0,0,5,-5,40,25
1,1,-8695,1,0,0,0,0,8,3,-1,-32,28
0,0,-16874,-11,-1,0,-2,0,-22,3,8,-78,-7
0,1,-3033,3,0,0,-1,0,4,5,0,-41,-21
1,0,5576,0,-1,0,0,0,6,5,-2,-2,-16
1,0,7853,3,-2,0,-3,0,13,-2,0,-14,28
0,1,-3764,5,1,1,-2,0,1,-2,2,-52,-14
1,0,-10568,-8,-1,0,1,0,48,0,2,14,-4
1,1,5294,5,0,0,0,0,-61,1,0,68,45
0,1,-5204,1,1,0,-1,0,53,3,5,-85,7
1,0,-1740,6,0,0,1,0,0,4,-8,-41,-5
0,0,-6701,-8,-2,0,-1,0,1,-8,1,-2,12
1,0,2242,2,1,0,-2,0,4,3,2,-17,1
1,1,4870,2,-2,0,0,0,-6,-5,-4,22,-17
0,0,-7460,7,0,0,-2,0,1,0,4,-19,-22
1,1,7258,11,2,0,1,0,0,3,1,16,2
1,1,3372,5,2,0,0,0,3,-1,7,-13,3
1,0,7130,8,0,0,1,0,0,-1,-3,67,21
0,0,4517,6,-2,0,0,0,12,7,2,-14,19
1,1,8937,7,1,0,0,0,-13,-1,-5,-1,28
1,0,-1361,-3,2,0,-1,0,19,1,3,-44,12
1,1,11913,11,1,1,3,0,-6,-1,0,2,-2
1,1,-2845,1,0,0,0,0,-7,-4,6,60,-12
1,1,-555,5,1,0,0,0,-8,-4,3,15,28
0,1,10684,4,2,0,2,0,-13,1,-2,27,40
0,0,-3993,-6,-2,0,-1,0,1,-1,3,-17,3
0,0,4403,4,-1,0,0,0,-60,-2,-1,32,-10
1,1,1788,3,2,0,1,0,-11,4,-8,32,23
1,1,4990,3,-1,0,-1,0,1,-2,-6,3,29
