blueTeamControlWardsPlaced,blueTeamWardsPlaced,blueTeamTotalKills,blueTeamDragonKills,blueTeamHeraldKills,blueTeamTowersDestroyed,blueTeamInhibitorsDestroyed,blueTeamTurretPlatesDestroyed,blueTeamFirstBlood,blueTeamMinionsKilled,blueTeamJungleMinions,blueTeamXp,blueTeamTotalDamageToChamps,redTeamControlWardsPlaced,redTeamWardsPlaced,redTeamTotalKills,redTeamDragonKills,redTeamHeraldKills,redTeamTowersDestroyed,redTeamInhibitorsDestroyed,redTeamTurretPlatesDestroyed,redTeamMinionsKilled,redTeamJungleMinions,redTeamXp,redTeamTotalDamageToChamps,blueWin
1,23,20,0,0,0,0,7,0,319,94,1,3,2,20,25,1,1,0,0,6,368,90,2,2,0
5,64,22,1,0,0,0,7,0,392,117,3,2,3,62,15,0,0,0,0,9,338,85,1,1,1
5,24,13,0,0,0,0,7,1,400,95,1,0,2,29,10,2,0,0,0,10,321,96,-1,-1,1
3,23,14,1,0,0,0,6,1,381,109,1,1,1,27,4,0,0,0,0,6,340,69,-2,-1,1
9,40,17,1,0,0,0,8,0,384,84,1,0,4,28,8,0,0,0,0,3,357,92,-1,-2,0
1,93,7,1,0,0,0,3,0,371,83,-1,0,5,33,13,1,0,0,0,3,375,89,1,0,1
2,27,9,0,0,0,0,8,0,392,104,2,0,6,27,6,2,1,0,0,5,415,107,1,-1,0
2,58,11,1,1,0,0,4,0,403,105,0,-1,5,63,10,1,0,0,0,9,392,102,1,-1,1
4,36,9,1,0,0,0,3,1,400,72,0,0,1,29,7,0,0,0,0,4,375,71,-1,-2,0
5,27,11,0,0,0,0,4,0,400,63,0,-1,4,26,11,1,0,0,0,8,364,100,0,0,1
2,24,12,1,0,0,0,10,0,367,101,0,-1,0,24,9,1,0,0,0,6,366,117,0,-2,1
2,27,12,0,0,0,0,9,0,352,77,0,-1,4,53,19,0,0,0,0,5,358,86,0,1,0
4,24,8,1,0,0,0,11,0,374,68,-1,-1,6,32,12,1,0,0,0,5,404,112,1,-1,0
6,23,4,0,0,0,0,6,0,370,103,0,-2,5,100,12,2,0,0,0,2,362,99,0,-2,0
2,25,12,0,0,0,0,5,0,318,66,-1,-1,5,48,12,2,0,0,0,7,373,93,-1,-1,1
8,25,15,0,0,0,0,6,1,330,100,0,-1,2,34,11,1,1,0,0,6,340,79,-1,-1,1
7,33,10,0,0,0,0,7,1,372,54,-1,1,6,33,20,2,0,0,0,6,356,77,0,1,0
7,39,14,1,0,0,0,5,1,375,80,0,1,5,26,7,1,1,0,0,3,336,100,0,-1,1
3,26,38,2,1,0,0,3,1,361,123,3,4,4,40,7,0,0,0,0,14,310,63,-2,-1,1
5,30,6,0,0,0,0,6,0,357,101,0,-2,5,89,11,2,0,0,0,3,373,90,0,-1,0
5,28,6,0,0,0,0,11,0,354,91,-1,0,5,29,17,2,0,0,0,5,382,96,2,0,0
2,19,9,0,0,0,0,10,0,354,74,-2,0,2,24,24,2,1,0,0,7,369,122,3,2,0
4,25,21,1,0,0,0,7,0,378,63,1,1,0,22,10,1,0,0,0,10,325,86,-1,0,1
4,26,28,2,0,0,0,9,1,372,92,2,3,3,140,11,0,0,0,0,7,273,55,-3,1,1
1,23,7,0,0,0,0,5,0,395,128,2,-1,2,27,9,2,0,0,0,6,370,83,0,0,1
1,18,12,0,0,0,0,7,0,385,75,1,0,2,30,23,1,0,0,0,4,359,67,1,1,0
9,34,9,0,0,0,0,3,0,306,82,-3,0,0,24,27,2,0,0,0,4,338,80,1,2,0
6,27,17,1,1,0,0,9,1,393,86,1,0,2,147,10,1,0,0,0,8,411,96,1,-1,1
3,35,23,1,0,0,0,5,1,352,80,1,2,9,35,16,1,0,0,0,9,319,84,-1,1,1
4,27,23,1,0,0,0,11,1,383,104,2,2,0,26,1,0,0,0,0,8,323,76,-3,-2,1
4,21,11,1,0,0,0,9,1,339,98,0,-1,3,43,9,1,1,0,0,3,387,112,1,-1,1
5,32,18,2,0,0,0,4,0,380,105,0,0,2,26,12,0,0,0,0,9,315,78,-1,0,1
1,15,4,1,0,0,0,11,0,276,96,-2,-2,3,30,21,1,0,0,0,2,413,108,2,1,0
4,31,6,0,0,0,0,7,0,357,76,-1,-2,5,32,14,1,0,0,0,4,412,84,1,1,0
6,78,12,2,0,0,0,5,1,409,101,2,0,0,53,5,0,0,0,0,7,380,90,0,-2,0
1,19,10,0,0,0,0,5,0,383,120,2,-1,1,23,12,1,0,0,0,3,350,92,0,1,1
4,49,18,1,0,0,0,8,1,344,68,0,1,3,25,11,1,0,0,0,1,375,92,-1,1,1
3,33,6,1,0,0,0,8,0,326,79,-1,0,2,41,17,1,0,0,0,3,378,84,1,0,0
3,28,9,1,0,0,0,6,0,343,94,0,-2,10,96,13,1,0,0,0,2,360,72,0,0,0
2,20,18,1,0,0,0,3,1,373,94,0,1,3,22,15,1,0,0,0,9,304,102,-1,1,1
9,61,21,0,0,0,0,5,1,335,83,0,1,4,60,16,2,0,0,0,9,281,84,-2,0,0
5,27,12,0,1,0,0,10,1,367,84,0,-1,3,93,8,2,0,0,0,3,348,102,-1,0,0
4,65,8,0,0,0,0,10,1,329,85,-1,-1,7,39,19,1,0,0,0,3,385,86,2,1,0
7,29,26,1,0,0,0,3,1,295,75,-1,2,3,19,16,0,0,0,0,5,265,74,-2,0,1
2,25,15,0,1,0,0,5,1,386,94,1,0,6,143,9,1,0,0,0,6,356,78,0,0,0
4,27,22,1,1,0,0,0,1,392,100,2,3,3,23,11,1,0,0,0,13,314,92,0,-1,1
1,28,12,0,0,0,0,6,1,382,96,1,0,5,29,11,1,0,0,0,7,341,80,0,0,1
4,32,7,0,0,0,0,5,0,374,112,1,-1,5,34,16,2,0,0,0,3,343,104,2,-1,0
7,32,9,0,0,0,0,10,1,315,79,-1,-1,4,23,15,2,0,0,0,2,381,84,1,1,0
3,30,16,1,0,0,0,7,1,349,75,1,1,4,32,12,1,0,0,0,5,347,79,-1,1,1
0,22,6,0,0,0,0,9,0,340,74,-1,0,1,42,13,1,0,0,0,4,360,93,0,0,0
4,99,14,0,0,0,0,13,0,361,67,-1,0,2,32,16,1,0,0,0,4,378,93,1,1,0
3,37,23,0,0,0,0,9,0,351,73,0,2,4,38,11,0,0,0,0,12,320,74,-2,-1,0
3,45,16,0,0,0,0,6,1,369,90,0,1,2,28,14,1,0,0,0,3,347,78,0,0,0
6,31,13,0,0,0,0,8,1,359,71,0,0,6,24,19,2,0,0,0,5,339,91,1,1,0
2,25,19,0,1,0,0,8,1,352,64,-1,0,6,32,17,2,0,0,0,10,323,107,1,1,0
3,31,14,0,0,0,0,8,1,298,82,-1,0,2,29,18,2,0,0,0,4,341,102,0,1,1
4,33,13,1,0,0,0,8,1,383,106,1,-1,8,28,19,1,0,0,0,4,375,84,1,0,1
3,24,8,1,0,0,0,8,0,376,104,0,-1,4,33,11,0,1,0,0,3,382,84,1,0,1
4,25,14,1,0,0,0,3,1,359,114,0,-1,5,46,13,0,1,0,0,4,350,84,0,1,1
6,29,10,0,0,0,0,6,0,334,90,0,0,1,23,5,1,0,0,0,6,410,86,0,0,0
3,27,26,1,0,0,0,3,1,376,89,1,1,3,23,8,1,0,0,0,10,313,72,-2,-1,1
7,85,16,2,0,0,0,5,0,349,80,-1,1,1,200,15,0,0,0,0,8,376,66,0,0,0
3,19,12,1,0,0,0,5,0,341,97,1,1,2,22,10,1,0,0,0,4,334,106,0,0,1
1,21,16,2,0,0,0,7,1,365,86,0,0,6,27,14,0,0,0,0,5,386,114,1,0,1
6,32,12,2,0,0,0,6,0,363,84,0,-1,7,27,9,0,0,0,0,10,344,104,0,-1,1
3,34,12,1,0,0,0,4,0,349,108,1,0,8,34,8,0,0,0,0,3,351,80,-1,-2,0
3,31,12,1,0,0,0,5,0,420,96,1,1,9,39,10,1,0,0,0,6,337,90,1,0,1
4,28,7,0,0,0,0,5,0,396,84,-1,-1,2,26,16,2,0,0,0,6,396,95,1,-1,0
2,27,6,0,0,0,0,5,0,297,89,-2,0,1,23,22,2,0,0,0,2,387,93,2,2,0
4,33,5,0,0,0,0,3,0,383,88,0,-2,7,33,11,2,0,0,0,5,414,100,2,-1,0
4,29,12,0,0,0,0,6,1,345,106,0,-1,4,95,16,2,0,0,0,12,360,104,1,0,0
2,24,13,1,0,0,0,7,0,385,96,1,1,4,32,4,1,1,0,0,7,324,100,-1,-2,1
0,25,15,1,0,0,0,7,1,341,98,0,1,3,102,14,1,0,0,0,12,294,82,0,1,1
3,32,19,0,0,0,0,4,1,366,104,1,1,2,29,2,2,0,0,0,7,352,70,-2,-1,0
2,200,10,0,0,0,0,7,1,358,84,0,0,3,35,20,2,0,0,0,9,335,107,0,1,1
5,33,21,2,0,0,0,4,1,334,94,1,1,5,29,15,0,0,0,0,3,304,73,-1,0,1
6,38,9,2,0,0,0,10,0,278,105,-1,-1,2,24,12,0,0,0,0,6,345,70,-1,-1,1
6,25,7,2,0,0,0,8,0,332,91,-2,-1,2,39,20,0,0,0,0,4,372,72,0,1,0
2,26,9,0,0,0,0,4,0,386,92,1,0,1,23,13,2,0,0,0,5,374,124,1,-1,0
3,23,14,1,0,0,0,6,0,340,90,1,0,3,28,14,1,1,0,0,7,387,98,1,0,1
5,37,15,1,1,0,0,4,1,401,100,1,0,2,25,7,0,0,0,0,9,316,101,-2,-2,1
4,26,18,1,1,0,0,6,1,355,92,0,0,2,27,13,1,0,0,0,6,380,112,1,0,1
1,23,15,0,0,0,0,8,0,337,86,-1,1,3,29,24,1,0,0,0,4,374,95,1,3,0
3,20,13,2,0,0,0,7,0,381,72,1,0,6,200,9,0,0,0,0,5,398,91,1,0,1
3,29,11,1,1,0,0,4,0,387,94,1,0,4,31,3,1,0,0,0,8,368,94,-1,-1,1
7,37,5,0,0,0,0,4,0,386,124,0,-2,7,30,8,2,0,0,0,5,377,84,0,-2,1
1,20,15,1,0,0,0,3,1,385,116,1,1,3,27,9,0,0,0,0,9,330,71,0,-1,1
2,31,13,1,0,0,0,4,1,366,101,1,0,5,30,14,1,1,0,0,4,374,86,1,-1,1
2,18,9,0,0,0,0,7,0,353,92,-1,0,7,30,15,2,1,0,0,1,404,68,1,0,0
7,80,19,1,0,0,0,3,1,308,66,-2,1,3,28,9,0,0,0,0,5,257,80,-3,1,0
2,23,19,2,0,0,0,8,1,353,92,1,1,3,200,10,0,0,0,0,10,337,84,-1,0,1
3,26,7,0,0,0,0,7,1,367,72,-1,0,3,24,13,2,0,0,0,5,378,118,1,0,0
3,21,19,2,0,0,0,7,1,347,86,1,0,2,31,9,0,0,0,0,5,363,74,-1,0,1
3,23,11,0,0,0,0,10,0,366,72,0,0,5,29,12,1,1,0,0,6,399,101,1,1,1
5,200,13,1,1,0,0,7,1,373,99,1,0,5,22,11,1,0,0,0,11,364,79,1,0,0
6,24,15,1,0,0,0,5,1,333,88,0,1,4,19,17,0,0,0,0,2,338,84,0,0,0
2,23,17,2,0,0,0,8,1,378,106,2,1,2,32,7,0,0,0,0,4,363,76,-1,0,1
3,30,23,2,0,0,0,6,1,310,118,0,3,2,28,22,0,0,0,0,7,322,68,0,3,1
7,34,10,1,0,0,0,6,0,351,100,-1,-1,1,26,11,1,0,0,0,1,399,82,0,-1,1
2,36,10,0,0,0,0,6,0,371,77,0,-1,2,28,9,2,0,0,0,7,381,102,0,1,0
1,46,11,0,0,0,0,7,0,349,88,-1,0,4,100,19,1,0,0,0,5,306,77,0,0,0
0,181,8,2,0,0,0,6,0,401,124,1,-1,3,39,7,0,0,0,0,7,403,100,0,-1,0
3,42,11,0,0,0,0,7,0,361,93,0,-1,4,27,22,1,0,0,0,9,340,74,0,1,1
1,51,6,0,0,0,0,6,1,368,94,0,-1,3,59,11,2,0,0,0,5,335,114,0,0,0
2,26,11,0,0,0,0,5,1,373,92,1,-1,5,25,11,2,0,0,0,4,388,103,1,0,1
5,59,14,2,1,0,0,7,0,334,101,1,0,4,165,10,0,0,0,0,6,360,86,0,-1,1
0,29,6,0,0,0,0,7,1,396,92,0,-2,5,37,8,2,0,0,0,6,366,88,0,-2,0
8,35,15,2,0,0,0,6,1,320,73,-1,0,2,24,15,0,0,0,0,6,326,108,0,1,0
9,28,19,0,0,0,0,6,1,357,88,0,0,3,35,20,1,0,0,0,5,363,84,1,1,1
2,23,13,2,0,0,0,3,0,334,75,0,-1,4,97,16,0,0,0,0,4,331,90,0,0,1
1,21,10,0,1,0,0,3,1,352,101,0,-1,2,25,6,1,0,0,0,8,372,102,-1,-1,1
3,34,19,0,0,0,0,7,1,352,65,0,2,1,91,19,1,0,0,0,2,294,91,0,1,0
4,23,21,2,0,0,0,2,0,352,90,1,1,1,21,6,0,0,0,0,10,301,100,-1,-1,1
2,22,9,0,0,0,0,8,0,334,80,-1,0,3,27,13,1,0,0,0,4,393,103,1,1,0
3,29,10,0,0,0,0,3,1,380,90,0,-1,2,45,11,1,0,0,0,3,390,98,1,-2,1
1,22,10,0,0,0,0,11,0,287,85,-1,0,4,24,21,2,1,0,0,6,353,145,2,1,0
6,24,11,0,0,0,0,9,1,386,76,0,-1,4,28,9,2,0,0,0,2,395,88,0,0,1
5,29,8,2,0,0,0,4,1,362,99,0,0,4,25,9,0,0,0,0,3,370,84,0,0,1
2,17,6,1,0,0,0,3,1,384,100,0,-1,3,40,10,1,0,0,0,6,365,102,1,-1,0
0,19,5,0,0,0,0,7,0,317,78,-1,-1,3,26,16,1,1,0,0,4,395,132,2,1,0
1,29,20,0,0,0,0,11,1,334,102,1,1,5,97,17,2,0,0,0,6,342,98,0,0,0
3,24,17,1,0,0,0,1,1,372,104,2,1,4,29,11,0,0,0,0,10,351,104,1,0,1
2,31,11,0,0,0,0,9,1,324,90,-1,-1,5,98,10,2,0,0,0,3,370,78,0,-1,0
3,30,13,0,0,0,0,9,0,365,78,0,2,2,29,16,2,0,0,0,9,378,68,0,1,0
4,28,20,1,0,0,0,9,0,316,74,0,1,2,25,18,0,0,0,0,10,370,68,0,2,1
3,22,5,0,0,0,0,14,1,322,61,-3,-2,8,37,27,1,0,0,0,5,397,98,2,3,0
4,29,21,1,0,0,0,9,0,386,91,1,2,4,23,22,1,0,0,0,7,308,74,0,3,1
4,35,12,1,0,0,0,4,0,355,88,0,-1,4,29,12,1,0,0,0,7,380,99,1,1,0
1,24,13,0,0,0,0,8,1,328,77,-1,0,1,33,15,0,0,0,0,4,308,86,-1,1,0
3,32,15,1,0,0,0,5,0,359,88,0,0,7,37,14,1,0,0,0,9,362,62,-1,0,1
2,30,11,1,0,0,0,6,1,377,100,0,0,5,36,11,1,0,0,0,2,282,89,-1,-1,1
2,143,13,0,0,0,0,4,1,377,112,0,0,3,63,8,2,0,0,0,9,304,92,-1,0,1
5,22,6,0,0,0,0,8,1,393,115,0,-2,5,31,14,2,1,0,0,3,393,90,1,-1,0
3,66,18,0,1,0,0,4,1,327,82,1,0,3,21,13,1,0,0,0,4,330,89,0,0,1
1,161,14,0,0,0,0,4,1,400,78,0,0,1,29,13,1,0,0,0,3,393,87,0,0,0
1,86,12,0,0,0,0,0,0,394,123,2,0,8,191,8,1,0,0,0,16,354,80,-1,-2,1
1,32,9,0,0,0,0,13,1,365,88,-1,1,4,27,17,2,0,0,0,4,394,96,2,0,0
2,45,14,1,0,0,0,8,1,300,78,-1,0,4,27,19,1,1,0,0,1,381,82,1,1,0
6,26,13,0,0,0,0,6,1,315,86,-1,0,0,17,17,2,0,0,0,6,317,97,0,2,0
3,36,6,2,0,0,0,2,1,401,102,0,-1,3,26,5,0,1,0,0,1,353,74,0,-2,1
5,28,14,0,0,0,0,7,1,325,102,0,0,4,26,10,2,0,0,0,5,347,84,-1,-1,1
3,26,13,1,0,0,0,7,0,401,74,0,0,3,79,12,1,0,0,0,7,361,109,1,-1,1
5,43,9,1,0,0,0,9,1,367,79,0,-1,2,95,14,1,1,0,0,2,389,89,1,1,1
1,25,9,0,1,0,0,3,0,347,105,0,0,6,39,7,2,0,0,0,5,332,74,-1,-1,1
5,65,20,2,0,0,0,5,0,340,95,1,1,5,62,11,0,0,0,0,7,359,96,0,0,1
5,31,15,1,0,0,0,4,0,365,82,0,0,5,29,12,1,0,0,0,3,385,102,1,0,1
6,26,18,2,0,0,0,6,1,393,99,1,1,2,25,5,0,0,0,0,11,404,68,-1,-2,1
2,23,13,0,0,0,0,9,0,347,68,-1,0,4,200,14,2,0,0,0,7,336,81,-1,0,1
1,19,10,0,0,0,0,6,0,355,76,-1,0,8,26,19,2,0,0,0,3,394,95,2,1,0
4,166,13,1,0,0,0,5,0,343,82,0,1,6,27,18,1,0,0,0,7,357,74,1,1,0
5,200,10,1,0,0,0,6,0,366,84,-1,1,0,29,20,1,0,0,0,2,316,67,0,2,0
3,29,17,0,0,0,0,2,1,393,109,2,1,3,23,8,1,0,0,0,11,345,104,0,-2,1
3,29,18,1,0,0,0,7,1,317,76,0,3,3,66,24,1,1,0,0,12,313,99,1,3,0
2,19,10,0,0,0,0,11,0,332,76,-1,0,4,140,23,2,1,0,0,3,367,96,1,3,0
1,20,7,1,0,0,0,10,0,366,78,0,-1,2,26,18,1,0,0,0,4,383,80,2,2,0
3,26,16,1,0,0,0,7,1,386,58,0,0,6,38,16,0,0,0,0,2,385,81,1,1,1
5,44,6,0,0,0,0,9,0,385,82,0,-1,9,34,17,2,0,0,0,3,409,120,2,1,0
1,143,23,2,0,0,0,8,1,334,92,1,1,2,29,11,0,0,0,0,6,310,86,-1,0,1
1,22,18,1,0,0,0,7,0,279,74,-1,0,7,31,22,1,0,0,0,5,342,90,0,3,0
5,29,20,1,0,0,0,10,0,299,114,0,1,4,31,27,0,0,0,0,7,325,68,0,2,0
3,28,28,2,0,0,0,9,0,320,116,2,1,4,29,17,0,1,0,0,8,286,84,-1,1,1
2,31,19,1,0,0,0,5,0,352,74,0,1,4,30,16,1,0,0,0,9,329,86,0,1,0
6,26,26,1,0,0,0,2,1,365,56,1,2,2,21,7,0,0,0,0,10,300,52,-3,0,1
3,40,15,0,0,0,0,4,0,381,91,0,0,2,28,11,1,0,0,0,3,350,88,-1,0,0
1,28,9,1,0,0,0,8,0,351,98,0,-1,3,33,13,1,0,0,0,3,372,80,0,-1,0
2,30,13,1,0,0,0,8,1,393,73,1,0,2,32,14,1,0,0,0,8,362,102,2,0,0
3,56,11,0,1,0,0,4,1,377,74,0,0,2,25,13,2,0,0,0,8,333,102,0,0,0
2,23,12,0,0,0,0,14,1,268,75,-2,0,2,27,31,1,1,0,0,3,313,100,1,2,0
4,29,11,1,0,0,0,7,1,331,84,0,0,1,19,7,1,0,0,0,7,369,104,0,0,1
8,32,16,0,0,0,0,6,0,369,80,1,1,0,25,5,2,1,0,0,7,360,90,-1,0,0
3,30,12,1,0,0,0,6,0,385,94,0,-1,0,75,9,1,0,0,0,11,402,102,1,-1,0
5,19,23,2,1,0,0,0,0,388,113,3,2,6,23,6,0,0,0,0,13,287,98,-1,0,1
1,23,19,1,1,0,0,6,0,360,94,2,1,3,27,10,1,0,0,0,11,362,80,0,0,1
4,22,10,0,0,0,0,8,0,343,76,0,-1,3,30,14,1,0,0,0,10,387,98,0,0,1
1,56,25,0,1,0,0,4,0,329,94,2,2,3,62,8,1,0,0,0,7,286,74,-2,-1,1
7,25,17,1,0,0,0,8,0,321,84,-1,1,3,26,15,0,0,0,0,1,378,75,0,2,0
3,34,14,0,0,0,0,7,0,371,82,0,0,3,28,11,2,0,0,0,9,350,106,0,-2,1
7,189,9,1,0,0,0,6,1,376,85,-1,-1,2,20,14,1,0,0,0,6,364,90,0,0,0
0,23,5,1,0,0,0,8,1,358,91,-1,-1,8,47,13,1,1,0,0,1,376,112,2,0,0
5,29,16,1,0,0,0,8,1,421,122,2,0,1,25,4,0,0,0,0,9,350,57,-2,-2,1
4,50,11,0,0,0,0,5,0,355,82,0,-1,8,34,14,2,0,0,0,4,322,81,0,0,0
5,63,10,0,0,0,0,5,0,314,90,-1,-1,5,58,14,1,0,0,0,3,376,69,0,0,0
4,28,21,2,0,0,0,7,1,367,86,1,2,5,29,14,0,0,0,0,2,354,92,0,1,1
4,32,19,2,0,0,0,5,1,345,62,0,1,4,36,10,0,0,0,0,7,336,81,0,0,1
5,28,8,0,0,0,0,3,0,381,102,0,-1,5,27,9,1,0,0,0,4,345,70,0,0,1
2,22,6,0,0,0,0,10,0,294,45,-2,-2,7,93,21,1,0,0,0,2,403,88,1,0,0
3,71,12,0,0,0,0,3,1,290,77,-2,0,7,30,16,1,0,0,0,4,326,74,0,1,1
2,27,11,0,0,0,0,8,1,254,82,-1,-1,2,28,12,1,0,0,0,6,363,93,0,1,0
2,21,14,0,0,0,0,6,1,351,72,0,1,3,22,14,1,1,0,0,6,302,112,1,2,1
1,18,16,0,0,0,0,8,0,353,111,1,1,3,31,18,1,0,0,0,5,359,88,1,1,1
3,52,11,0,0,0,0,5,0,368,93,1,-1,6,61,11,1,0,0,0,4,370,96,0,0,0
4,26,21,0,0,0,0,5,0,378,95,2,0,2,36,11,2,0,0,0,9,375,76,-1,1,0
5,39,9,1,0,0,0,9,1,345,74,0,-1,6,33,9,1,1,0,0,2,424,114,1,0,0
6,30,19,0,1,0,0,5,1,338,94,0,1,6,34,16,2,0,0,0,7,351,102,0,1,0
3,200,9,0,0,0,0,3,0,352,60,-1,-1,2,30,14,1,0,0,0,4,373,104,0,1,1
2,32,13,0,1,0,0,3,1,364,109,0,0,3,79,10,1,0,0,0,9,351,74,-1,0,0
4,24,18,0,0,0,0,4,1,296,80,-1,1,3,31,13,2,0,0,0,5,324,73,-1,1,0
4,28,3,0,0,0,0,8,0,358,74,-1,-2,9,39,17,1,0,0,0,5,400,101,1,1,0
3,25,13,0,0,0,0,9,1,335,82,-1,-1,5,31,21,2,1,0,0,3,351,94,1,2,0
1,25,3,0,0,0,0,10,0,304,81,-2,1,6,62,20,1,0,0,0,2,386,100,2,2,0
3,28,7,1,0,0,0,7,0,383,133,1,-1,4,27,12,1,0,0,0,2,382,82,1,1,0
5,30,15,2,0,0,0,2,0,359,129,2,0,3,32,10,0,0,0,0,5,351,89,-1,0,1
0,24,10,0,0,0,0,6,1,377,96,0,0,1,31,14,2,0,0,0,8,338,75,0,1,0
3,28,9,0,0,0,0,6,1,349,90,0,-1,4,33,12,1,0,0,0,8,375,97,2,-1,0
6,46,20,0,1,0,0,8,1,373,79,1,1,0,26,7,1,0,0,0,4,358,88,-1,0,1
3,27,12,1,0,0,0,7,0,337,82,-1,0,7,31,19,1,0,0,0,10,368,68,0,1,0
2,23,15,0,0,0,0,7,0,363,76,1,1,2,23,17,1,0,0,0,10,370,79,0,1,1
0,200,19,0,1,0,0,4,1,364,105,1,1,7,28,17,2,0,0,0,10,296,72,-1,2,0
6,200,18,0,0,0,0,5,1,349,86,0,0,2,31,14,1,0,0,0,6,308,62,-1,1,1
5,26,13,0,0,0,0,5,1,374,100,0,1,5,48,14,2,0,0,0,7,331,73,0,1,0
3,25,5,0,0,0,0,5,0,389,83,0,-2,5,27,8,1,0,0,0,12,380,84,0,-1,1
2,25,15,0,0,0,0,7,0,356,92,0,0,3,32,21,1,0,0,0,5,322,88,0,1,1
5,50,18,1,0,0,0,6,1,342,69,1,0,5,29,10,1,0,0,0,1,366,102,0,0,1
3,28,11,1,0,0,0,6,1,366,96,0,1,4,28,16,1,1,0,0,5,362,68,1,1,1
0,23,6,0,0,0,0,6,0,323,79,-1,0,4,119,21,2,0,0,0,3,356,88,2,1,0
5,70,16,2,0,0,0,6,1,364,83,1,0,3,22,11,0,0,0,0,10,370,87,0,1,1
2,36,17,2,0,0,0,5,0,396,86,0,0,5,34,10,0,0,0,0,7,386,81,0,-1,1
5,31,13,1,0,0,0,5,1,323,85,0,0,2,26,18,1,1,0,0,2,384,90,1,0,1
8,41,14,2,0,0,0,6,1,357,110,1,0,3,29,9,0,0,0,0,6,359,82,-1,-1,1
3,35,7,0,0,0,0,8,1,344,90,-1,-1,2,200,11,2,0,0,0,3,415,86,1,1,0
1,155,18,0,0,0,0,10,1,325,68,-1,1,7,33,23,1,0,0,0,7,308,84,-1,2,0
5,26,9,0,0,0,0,7,0,374,74,-1,0,2,27,17,2,0,0,0,6,390,92,2,0,0
5,27,12,0,0,0,0,4,1,377,77,0,1,4,121,9,2,0,0,0,3,370,84,0,0,1
3,55,16,0,1,0,0,9,0,319,76,-1,0,6,29,14,1,0,0,0,8,385,76,0,-1,1
8,31,12,1,1,0,0,11,0,375,98,0,-1,3,30,12,1,0,0,0,6,406,90,0,0,0
3,25,3,1,0,0,0,9,0,351,75,-2,-2,5,25,16,1,0,0,0,2,424,97,1,0,0
1,19,13,1,0,0,0,9,1,369,127,1,0,9,35,14,1,1,0,0,10,377,63,0,0,1
5,29,8,0,1,0,0,2,1,430,109,1,-1,3,32,4,1,0,0,0,5,405,86,1,-2,1
4,34,20,1,1,0,0,8,0,408,114,2,1,7,26,4,0,0,0,0,9,281,72,-3,-2,1
6,43,17,1,0,0,0,6,1,371,78,0,0,5,26,13,0,0,0,0,12,331,69,-1,-1,1
8,39,14,1,0,0,0,5,0,373,84,0,0,4,38,11,1,0,0,0,8,358,75,0,0,0
4,28,12,0,0,0,0,7,0,316,76,0,0,7,26,18,2,0,0,0,6,332,76,0,0,0
4,42,11,1,0,0,0,8,1,345,82,-1,-1,11,33,18,0,0,0,0,1,350,77,0,0,0
8,30,7,0,0,0,0,6,0,403,69,0,-1,5,98,8,2,0,0,0,5,389,102,0,-2,0
2,20,7,1,0,0,0,11,0,330,84,-1,-1,6,32,17,1,0,0,0,3,389,112,2,-1,0
4,25,14,0,1,0,0,6,1,347,94,0,0,8,31,14,2,0,0,0,6,354,95,0,1,0
3,31,14,0,1,0,0,8,1,346,88,0,0,7,34,15,2,0,0,0,8,348,88,0,0,1
0,23,22,1,0,0,0,2,0,347,114,2,1,5,47,16,0,0,0,0,7,274,70,-1,0,1
1,22,5,0,0,0,0,12,0,284,81,-3,-1,5,29,25,1,0,0,0,5,356,102,2,2,0
3,29,15,0,0,0,0,5,1,364,73,0,0,4,36,13,1,0,0,0,7,348,64,-1,0,0
2,48,10,0,0,0,0,8,1,339,76,-1,-1,5,27,15,1,0,0,0,1,374,120,1,0,0
6,28,9,1,0,0,0,7,0,311,103,-1,-1,4,30,19,1,0,0,0,2,382,68,2,1,1
5,28,16,0,0,0,0,8,1,332,94,1,1,3,44,15,1,0,0,0,4,326,90,0,1,0
4,31,16,0,0,0,0,9,1,352,84,1,0,6,35,15,1,0,0,0,7,304,91,0,0,0
5,25,9,1,0,0,0,9,0,322,112,0,0,5,33,8,1,1,0,0,7,381,80,0,-2,1
4,22,11,0,1,0,0,5,0,358,84,-1,0,5,44,8,2,0,0,0,7,356,107,0,-1,1
5,24,20,2,0,0,0,2,0,387,104,2,1,1,25,10,0,0,0,0,11,355,100,0,1,1
5,182,23,0,0,0,0,6,0,313,88,0,1,4,40,19,2,0,0,0,3,356,72,-1,1,1
7,31,6,0,0,0,0,8,1,411,85,0,-1,4,26,8,2,0,0,0,5,384,97,0,-1,0
3,58,9,0,0,0,0,8,0,310,72,-2,0,4,59,12,2,0,0,0,3,373,75,-1,1,0
2,30,20,2,0,0,0,6,1,359,80,1,2,3,25,11,0,0,0,0,6,334,106,0,0,1
4,200,11,0,0,0,0,6,0,354,81,0,0,2,25,11,1,0,0,0,2,360,89,0,0,0
4,61,18,2,0,0,0,2,0,376,104,1,0,1,18,12,0,0,0,0,12,275,88,-2,-1,1
5,31,12,0,0,0,0,11,0,351,88,0,0,1,17,25,1,0,0,0,3,379,90,2,1,0
2,20,6,0,0,0,0,10,1,357,63,-1,-2,4,27,10,2,0,0,0,2,384,126,1,-1,0
3,42,10,0,0,0,0,12,0,270,82,-1,-1,4,33,12,2,1,0,0,2,394,103,0,-1,0
