blueTeamFirstBlood,blueWin,XpDifference,DamageDifference,KillDifference,DragonKillDifference,HeraldKillDifference,TowerDifference,InhibitorDifference,WardDifference,ControlWardDifference,TurretPlatesDifference,MinionsDifference,JungleMinionsDifference
0,0,452,-1963,-1,-1,0,-1,0,5,3,1,-21,-19
1,1,278,5333,2,1,0,1,0,-5,2,-2,37,-5
1,0,-3508,2601,-5,0,0,0,0,-73,5,5,-22,3
1,1,1063,8053,8,0,0,-1,0,9,4,5,2,-6
1,0,-5611,-19686,-10,-2,0,-1,0,-3,2,-1,7,-60
0,1,3383,10899,4,-1,0,3,0,2,2,-11,88,-6
0,0,-108,-10693,-1,1,0,-2,0,-87,0,4,-39,4
0,0,72,1866,1,0,0,-1,0,14,2,7,-49,5
1,0,-3958,-4720,-11,0,-1,-1,0,-13,-5,4,-17,0
0,0,-3333,2005,-11,-2,0,-2,0,2,0,4,-9,-18
1,0,-5811,-6867,-13,-2,0,-1,0,3,-3,4,-52,10
1,0,-4222,-5434,-6,-2,0,0,0,-63,1,3,-30,1
0,0,-728,-462,-3,-1,-1,0,0,-128,-1,1,19,-59
0,1,-841,991,1,0,0,-1,0,15,-3,7,-19,-32
1,0,-2504,5023,1,-2,-1,-2,0,109,0,3,-46,-33
1,1,-1994,-529,-5,-2,0,-1,0,-38,-4,1,-43,-8
1,1,2822,4625,0,0,0,0,0,-2,-1,-2,23,22
1,0,936,-556,8,0,0,0,0,13,6,-2,-32,-13
0,0,-1816,-1107,-4,-1,0,-1,0,3,2,0,6,-5
0,0,-1196,-3648,-6,-2,-1,0,0,-1,1,2,6,-25
1,1,2323,-3914,-1,0,0,-1,0,29,0,-1,54,13
0,1,4079,-1355,-2,0,0,1,0,-8,-3,3,39,4
0,0,-282,-903,-4,2,1,0,0,0,3,-3,63,-8
1,0,-2534,-10567,-6,-2,-1,-1,0,-3,2,8,0,-10
1,0,-1499,993,-3,2,1,1,0,1,2,0,53,15
0,1,-669,9913,-1,-1,0,1,0,-24,0,2,90,-20
0,1,145,5035,4,-1,1,1,0,3,0,-9,-23,-15
0,1,1285,3325,3,2,1,2,0,4,5,-4,24,13
1,1,5555,16069,9,2,1,3,0,11,1,-11,57,-23
0,0,-2135,603,-3,-2,1,-1,0,17,-1,4,-18,-11
1,0,-1313,-3891,-2,-2,0,-1,0,0,-1,2,-25,-4
1,1,860,8157,9,1,0,1,0,6,0,-3,-28,7
0,1,-281,8782,1,-1,0,-1,0,2,1,4,-32,-4
0,0,-7535,-7178,-16,-1,-1,-1,0,7,-1,1,1,-48
1,0,-1905,-6165,-5,0,0,-1,0,-4,3,4,-7,-8
1,0,327,-7098,1,-1,1,0,0,0,0,2,-16,24
0,1,1249,10086,7,0,0,0,0,5,-2,5,-4,-8
1,1,525,1523,2,1,0,-2,0,-9,-4,7,27,-2
1,0,-1646,7721,9,1,0,-1,0,-4,-6,0,-33,-3
1,0,-5630,-9395,-5,0,0,-1,0,-68,-2,6,-49,-16
0,0,-3570,-6272,-13,-2,0,-3,0,-7,-4,3,-9,-26
0,0,-5689,-11407,-16,-1,0,-2,0,13,-1,8,-59,-40
0,0,-1631,-9719,-10,0,-1,0,0,3,-3,3,-22,-8
1,1,-757,11497,2,-1,-1,0,0,-1,-2,2,44,-16
1,0,-3623,-120,-6,0,0,-3,0,0,0,0,9,-30
0,0,-3554,-2878,-3,-1,0,-1,0,0,-1,3,-46,23
1,1,1527,5153,5,1,0,1,0,10,0,5,7,16
1,1,2177,2532,2,2,0,1,0,-69,-1,2,36,36
1,0,-1481,-5229,-2,-2,0,-1,0,-1,1,6,-20,6
1,1,5822,11817,7,1,0,1,0,118,0,-6,39,91
0,0,-7305,-9847,-13,0,-1,-5,0,18,1,3,-45,-61
0,1,2920,8143,3,-2,0,-1,0,-3,1,-9,57,-20
1,0,-2576,-5772,-5,-1,0,-1,0,1,1,4,-22,-42
0,1,2464,-1890,7,1,0,0,0,6,1,-2,47,-15
0,0,-2465,-6093,-7,0,0,-1,0,1,3,6,-44,-8
0,0,-1359,3530,0,-2,0,0,0,-4,-5,1,-34,-20
1,0,-1773,-10890,-3,-1,0,-1,0,-17,-3,5,-34,-12
0,0,2206,-929,6,1,0,-1,0,6,2,6,7,-1
0,0,-1432,-12020,-6,-2,0,0,0,110,1,-1,-62,5
1,1,2477,3169,5,0,0,2,0,-7,0,-1,23,-12
0,1,268,-4611,1,1,0,0,0,4,1,4,-75,14
1,0,1190,-3857,2,-1,1,0,0,1,-1,-6,57,12
0,0,-2387,-716,-3,-1,0,-1,0,18,-5,3,-45,-25
0,1,1511,5299,5,1,0,1,0,6,2,-5,22,-11
1,0,2176,10871,5,-1,0,0,0,74,2,5,2,4
0,0,1289,7287,2,-2,0,0,0,5,-1,-3,5,-19
1,0,-2833,-6150,-12,-2,0,-2,0,-8,-4,3,21,-24
0,0,-6153,-9806,-17,-2,0,-2,0,-39,-4,6,-51,-1
1,0,-3056,-13906,-8,0,0,-1,0,-2,0,6,-61,0
1,0,-31,-3572,-8,-1,0,-3,0,95,-6,1,-24,18
0,0,374,8609,0,0,0,1,0,4,0,-5,1,10
0,1,2124,36,-2,-2,1,1,0,-13,-3,-2,83,-20
0,1,-449,1036,0,-2,0,0,0,64,-4,2,-30,16
0,1,706,2261,7,1,0,0,0,4,2,-4,-6,6
0,1,3690,9798,10,0,0,2,0,11,2,-12,-8,36
1,1,-434,7144,6,2,0,0,0,11,0,5,15,-4
0,0,57,-3454,-2,0,-1,-1,0,0,0,4,30,16
0,1,1950,2027,4,-1,0,0,0,2,3,4,-51,-4
1,1,350,-4744,6,1,0,0,0,-78,-2,0,37,-35
0,0,-1034,-4477,-1,0,0,-1,0,-55,1,3,-53,-29
0,0,-914,4595,-6,-1,0,-1,0,3,0,2,-41,32
1,0,895,6612,2,2,0,0,0,12,4,1,-30,17
1,0,-584,-2234,1,-1,0,1,0,2,-1,-3,-27,15
0,1,408,322,2,2,0,0,0,10,-5,1,22,-29
0,0,-3424,-10565,-14,-1,0,-1,0,-4,-3,1,-7,-14
0,1,5677,17400,9,1,0,3,0,2,-1,-10,88,36
1,1,-199,3144,1,2,0,2,0,-92,0,-2,0,21
1,1,3586,7514,7,1,0,2,0,46,-6,-5,-2,27
0,0,-4449,2419,-9,1,0,-2,0,-1,3,3,-38,-4
1,0,289,-3774,-1,-2,0,1,0,287,-7,0,21,-3
1,1,1836,4147,2,-2,0,0,0,1,5,-4,-21,33
1,0,-3080,-12135,-11,-1,0,-2,0,-6,-3,3,-61,-6
1,0,-2449,-8334,-10,-1,0,0,0,-38,-2,4,-2,-5
0,1,1228,6449,6,1,0,0,0,-66,5,3,50,-32
0,0,-1640,-3696,-8,-2,0,-1,0,-17,-1,3,-22,5
0,1,-2660,-3721,-3,1,0,-1,0,37,3,1,-26,4
0,0,-4019,-12252,-13,-1,-1,-2,0,-2,4,2,-12,-12
1,1,-3372,166,-4,1,0,0,0,5,0,4,-19,-9
1,1,6122,6327,15,2,1,3,0,3,4,-10,94,-3
0,0,-3461,-4252,-6,2,0,-2,0,-100,-2,6,-42,-43
0,0,3676,9756,7,1,0,0,0,8,2,2,29,-6
1,0,2539,-1631,7,2,0,0,0,-40,-1,2,-20,1
0,0,100,3795,2,2,-1,0,0,1,2,-3,18,16
1,1,3133,19009,15,0,0,0,0,12,-3,2,29,-8
0,0,-2375,-6407,-3,0,0,-2,0,-9,-4,4,-7,-8
1,0,979,5780,3,0,-1,0,0,-6,-3,-1,-14,31
0,0,-3264,-7476,-3,0,-1,-2,0,-7,1,2,-70,8
0,1,3919,15570,8,0,1,3,0,14,3,-13,39,16
0,0,-404,-1540,-1,0,0,1,0,-15,-3,-5,9,18
0,0,336,930,0,2,1,1,0,7,-4,-3,-47,24
0,0,-1495,-8075,-2,0,0,1,0,1,-2,0,-18,-4
0,0,-3394,-4501,-15,-1,0,-1,0,-4,0,7,-21,38
0,1,-1885,-9520,-2,0,0,0,0,-1,1,5,-31,3
0,0,-4641,-13863,-10,-2,0,0,0,21,1,1,-37,-31
0,0,-1390,4357,2,-1,1,-1,0,-22,-5,3,-1,-40
0,1,-2778,-3799,-9,-1,0,1,0,-3,-2,-2,-5,-17
1,1,4521,5807,13,2,0,-1,0,25,6,-6,-4,-1
0,1,955,-13074,-3,-2,0,1,0,2,-1,1,-3,-2
1,1,-678,-4811,3,0,0,1,0,-7,-6,0,-4,-20
1,1,-609,5541,2,0,1,0,0,-3,2,2,-25,18
0,0,-2161,-9285,-9,2,0,-1,0,20,-5,4,-58,36
0,0,-1602,-3238,-15,-1,0,0,0,-2,0,6,30,10
1,1,1179,8988,11,2,0,-1,0,3,2,0,22,25
0,1,8452,11350,17,1,1,1,0,31,5,0,-36,72
0,1,-1223,6326,1,0,-1,1,0,4,3,3,21,-11
0,0,2265,7627,1,1,0,0,0,-10,4,2,31,19
1,0,-5297,-16841,-14,1,0,-2,0,-9,2,0,-37,-21
0,0,1547,6568,0,1,0,-1,0,-2,-3,1,61,0
1,0,-5135,-476,-5,-2,0,-2,0,-77,-3,5,-40,1
0,0,-1954,-2167,-6,-1,0,-1,0,-8,0,4,-18,-32
1,1,1360,7285,6,0,-1,0,0,-23,3,5,7,-24
0,0,-3216,1866,-4,1,0,0,0,-68,0,1,-16,9
1,0,-2498,-5112,-1,-2,1,0,0,-49,-1,1,15,-6
0,0,-3432,-5280,-13,-2,0,-1,0,-24,-3,9,-8,4
1,0,-2325,-8988,-9,0,0,-1,0,57,2,9,-67,19
1,0,-2174,1494,-8,-2,0,0,0,14,-5,0,5,-12
0,0,627,8440,0,0,0,0,0,3,3,-1,1,-5
0,1,621,36,1,2,0,0,0,8,2,-1,-56,17
1,0,-6871,-15589,-21,-1,0,-5,0,-12,-3,9,-61,-21
0,0,-1159,-4117,-5,-2,0,0,0,5,6,3,-34,-20
0,1,1939,2153,3,0,0,-2,0,-1,3,6,15,16
0,0,-5170,-13518,-12,-2,0,-3,0,11,0,5,-75,-31
0,0,-701,-8887,-7,0,-1,1,0,13,0,-4,-8,-3
0,1,-1733,-7993,1,2,0,-3,0,-4,4,7,-56,4
0,1,-894,-4216,-2,2,-1,-2,0,-103,0,2,-6,-13
1,1,6336,11867,12,0,0,1,0,-18,0,-6,41,-3
1,0,-1064,-798,-3,-2,0,1,0,3,-2,3,15,-24
1,0,-4569,-6977,-6,1,0,-1,0,11,-1,3,-23,-37
1,0,-2170,-5329,-10,0,0,1,0,-8,-2,-3,24,9
0,0,1790,-5781,5,-1,0,1,0,2,1,-2,1,17
1,0,-1035,10087,-4,1,0,0,0,-2,2,-4,36,1
0,0,1893,4172,4,0,0,2,0,-11,-3,-4,25,7
0,0,-488,-5894,-8,0,1,-2,0,-294,-3,2,-9,24
0,1,-1361,-10798,-6,2,0,1,0,-21,1,7,31,-20
0,1,1904,4874,4,0,0,0,0,2,0,4,-25,17
1,1,-1079,878,0,0,0,0,0,-119,2,2,1,12
1,1,-290,9777,0,0,0,1,0,-3,-2,-11,15,-3
0,1,626,-2056,-2,-1,0,-1,0,12,2,0,28,10
0,0,59,5061,2,0,1,-2,0,122,3,1,-21,-20
1,0,107,379,2,1,1,0,0,3,-1,4,-38,11
0,0,1583,-1849,3,1,0,0,0,4,2,5,-3,0
0,0,-3918,-7662,-8,-1,0,-2,0,53,-1,2,-48,8
1,0,-408,1980,-1,1,0,-1,0,211,-1,6,-86,0
1,0,-1695,-2127,-2,0,-1,-2,0,-48,1,6,-47,-25
1,1,2984,3500,7,-2,0,0,0,35,-4,-2,36,3
1,0,57,-1302,2,0,1,1,0,10,5,2,-28,7
1,1,3325,577,2,0,0,0,0,-1,-1,-5,60,24
0,0,-1775,-446,-7,0,-1,-3,0,89,-2,-3,13,11
0,1,5187,8715,14,2,0,1,0,15,-1,3,48,4
1,1,-1568,-3290,-8,-2,-1,1,0,-9,2,-3,33,-10
1,0,-4126,-9585,-8,0,0,0,0,-23,0,-3,-11,-31
1,0,-2134,-10313,-5,-2,0,0,0,201,0,-4,-2,-32
0,0,1677,-2973,-2,-2,0,0,0,1,-3,1,94,-33
0,0,-579,-6807,-3,-1,0,-1,0,10,-3,6,-43,16
1,1,-1239,-6362,-4,0,0,0,0,3,1,4,-63,13
1,1,-411,847,0,2,0,0,0,5,1,8,-20,-13
1,1,984,8860,6,0,0,0,0,42,2,3,-4,-3
1,1,2741,2022,7,-2,0,-1,0,4,3,-4,34,16
1,0,-3390,-9848,-7,-2,0,-1,0,-5,3,9,-41,-17
0,0,-4451,-6500,-6,-2,-1,0,0,4,5,2,-14,-1
0,1,1684,5661,5,2,0,1,0,7,-2,1,54,-16
0,0,432,-3322,-6,-1,0,0,0,6,-1,0,46,6
0,1,1986,5347,7,2,0,1,0,4,5,-11,44,22
0,0,354,-3368,3,2,1,-1,0,2,-3,5,-20,-1
0,0,-7073,-8650,-18,1,0,-3,0,-84,-4,2,-9,-24
1,0,-3369,-628,1,-2,0,-1,0,0,0,1,-34,-23
0,1,1830,496,0,-2,0,1,0,3,-2,-1,69,13
0,1,768,4423,2,-1,0,1,0,-4,3,5,-13,-30
1,0,1262,-3524,-2,2,0,4,0,16,4,-2,64,2
0,0,-1286,2407,-6,0,0,-1,0,-5,-2,4,-12,6
0,1,2772,7704,5,2,0,-1,0,-13,-3,2,20,3
0,0,-2695,-8255,-10,-2,-1,-1,0,4,4,1,-33,2
1,0,-974,-744,0,0,0,0,0,5,4,-7,30,6
0,0,-1878,-8646,-9,0,0,-2,0,1,-7,7,-28,-19
0,1,-40,-2143,-7,0,0,2,0,9,0,1,32,-36
1,0,338,-33,0,1,0,0,0,4,-2,-2,25,1
1,1,2391,-659,0,0,0,0,0,-4,2,-1,56,0
1,1,3825,13299,8,0,0,2,0,3,1,0,-5,51
0,1,3036,7563,9,2,0,3,0,2,0,-10,72,-11
0,0,-1698,-2127,-3,-2,-1,0,0,-1,-3,6,-25,-8
0,1,-2241,-8687,-6,-2,0,-1,0,5,-3,-2,-16,48
0,0,-1072,-11749,-2,-2,0,-1,0,-8,4,5,-20,-28
0,0,-118,-2727,-4,0,0,-2,0,-3,3,8,-40,24
1,0,-720,-2919,0,0,0,-1,0,-8,-2,5,-12,-9
1,1,-1312,-7967,-3,0,0,-1,0,-5,-2,7,-33,3
0,1,607,-2858,0,1,0,0,0,-30,0,0,13,17
0,1,3824,3009,3,-1,0,-1,0,-16,0,2,59,-15
1,0,-44,6484,0,1,1,1,0,-50,-6,2,39,6
0,0,2757,7436,1,-1,0,1,0,8,2,-1,65,5
0,0,-4642,-6930,-3,-2,-1,-3,0,0,-1,6,-80,-31
0,0,-2358,3087,-5,-2,0,-3,0,1,1,3,-28,-15
1,1,2091,5233,0,-1,0,2,0,0,1,-7,90,-4
1,0,-1975,-5138,-4,1,0,-1,0,297,-1,4,-68,-20
0,0,-5240,-16880,-10,-1,-1,-3,0,1,-4,8,-48,-32
1,1,6501,17177,17,0,0,2,0,-4,2,-5,75,17
1,0,-3327,-7357,-14,-2,1,-1,0,-4,2,7,3,-4
1,1,-5121,4363,3,0,0,0,0,236,0,-1,-54,-2
0,0,253,-4959,-3,1,0,1,0,-78,0,-2,0,8
1,1,619,11525,2,0,-1,3,0,7,-2,-11,54,32
0,1,1919,8766,5,1,0,-1,0,-17,-1,3,-9,-12
1,1,5000,9947,15,0,0,2,0,17,2,2,35,0
1,1,4568,-338,14,-1,0,-1,0,0,0,1,-33,4
0,0,-4979,-6184,-7,1,0,-2,0,-4,-2,7,-91,-25
1,1,5063,2013,9,0,1,3,0,-15,-2,-12,63,12
0,1,-1377,-9847,-3,2,0,1,0,18,-1,1,5,16
1,1,3750,6878,3,0,0,-1,0,-2,3,5,2,14
0,1,5063,21143,9,2,1,1,0,34,3,-5,53,24
0,1,-3587,-4285,-1,0,0,0,0,188,1,3,-26,-16
0,0,-3824,-10180,-11,1,-1,-3,0,-1,1,4,-17,-20
1,1,759,515,1,2,0,1,0,-6,-4,1,-22,24
0,0,-1216,-6958,-5,-2,-1,-1,0,-4,-2,4,2,-44
0,1,-506,659,-9,0,0,-2,0,-261,-1,7,-24,2
0,0,-8418,-13679,-15,-1,0,-5,0,143,-3,5,-79,-18
0,1,-98,1861,0,0,0,-2,0,6,1,-2,38,18
1,1,744,1438,3,-2,0,1,0,6,3,3,30,-40
0,0,-5230,-3514,-10,-2,0,-2,0,-235,2,5,-41,-5
1,1,4458,3316,7,2,0,1,0,17,3,2,45,6
1,1,787,-1609,-3,0,0,-1,0,-27,-4,6,-16,7
1,0,-1102,1087,2,-1,0,2,0,-53,1,4,13,-44
0,1,-1338,2354,2,-1,0,1,0,-4,2,3,-9,-3
0,1,-679,1254,-3,-2,0,-2,0,-3,-2,2,-23,5
0,0,-1878,-9695,-8,-2,0,-1,0,10,-2,3,-42,-9
1,1,2676,9906,6,2,0,0,0,-2,-2,-2,7,28
1,0,952,1034,-2,-2,0,-1,0,0,-2,-1,3,29
1,0,-5620,-10846,-9,-2,-1,-1,0,-187,-3,-1,-46,-32
1,1,-1582,1379,3,1,0,-2,0,18,2,-1,-32,4
0,1,-4462,-4032,-4,0,0,-2,0,-4,0,8,-78,12
0,1,309,-3982,-2,2,0,-1,0,2,2,-3,16,-41
1,1,2191,-2023,7,0,0,1,0,-3,-1,1,-8,7
1,0,-1434,-13647,-8,-1,0,-1,0,-5,2,4,-65,32
0,0,-3848,-13211,-12,-1,0,-3,0,-7,-4,10,-63,-21
0,1,1300,6365,2,-1,0,-1,0,-15,0,0,36,-6
0,1,-7733,-2382,1,1,0,-2,0,-10,-5,2,-111,-37
1,1,691,-4067,-1,2,0,-1,0,-21,-1,6,-20,7
1,1,753,3750,2,-1,0,0,0,78,-2,0,-27,-8
0,1,4658,9493,13,2,1,-2,0,6,-1,6,15,32
1,1,3643,15256,11,0,1,0,0,-7,0,-4,27,3
1,1,2725,3003,4,0,0,1,0,-8,3,-1,-2,59
1,0,-2180,-1491,-4,-2,1,0,0,-9,-6,1,-38,2
1,0,-1221,-8723,-4,0,0,1,0,8,3,8,-58,13
1,0,2443,-2885,1,-2,0,1,0,11,0,0,15,8
1,1,292,302,4,0,0,-1,0,-18,5,2,19,16
1,0,-3284,239,1,1,-1,-3,0,6,6,7,-130,13
1,0,-3905,-7497,-7,0,-1,-2,0,0,-3,9,-98,24
0,0,-1622,-7110,1,-2,-1,-2,0,-13,-2,7,-33,-54
0,1,124,1107,4,2,-1,0,0,18,1,1,-31,-8
0,1,-1884,3194,-1,-2,0,1,0,9,3,0,-67,12
0,1,2986,-5850,6,-1,1,-1,0,-9,-3,3,6,21
1,1,1339,-2955,-2,-1,0,1,0,53,-2,-3,70,18
0,0,365,-9642,-8,-1,0,2,0,-20,-2,-4,38,26
1,0,-4653,-14253,-11,-2,0,0,0,-6,-1,2,-52,-1
0,1,-3104,876,-4,2,0,-1,0,2,0,6,-42,-1
1,0,553,3144,6,-1,0,-1,0,15,5,4,-18,22
0,1,150,8300,1,0,1,1,0,2,7,1,13,-6
1,0,862,2676,1,2,-1,-1,0,-42,0,-1,30,-50
0,1,-1465,1067,-2,1,0,-1,0,-3,-2,2,-57,3
0,0,-2895,-791,1,2,-1,-2,0,-21,1,3,-13,-45
1,0,-5518,-6768,-9,-2,0,-1,0,-23,-1,4,-21,-28
0,1,3649,2000,11,0,1,-1,0,8,-2,3,6,9
1,1,-1827,9871,1,1,0,0,0,4,3,3,-41,-27
0,1,3492,8365,7,-1,0,1,0,-2,-1,-5,-6,33
0,0,-6089,-12989,-11,-2,0,-1,0,15,-4,2,-46,-37
0,0,-3280,-10400,-10,-2,0,-2,0,-5,-1,6,-52,-1
0,0,-1511,-4246,-3,-1,0,-1,0,10,5,2,-19,-11
0,0,2135,-1780,-3,-2,0,-3,0,-15,-3,1,-4,3
1,0,-1275,-5462,-4,-1,0,1,0,4,3,0,52,-12
0,1,-240,-8044,0,0,1,0,0,-3,2,-3,22,-24
0,1,-435,3369,-1,2,0,0,0,2,2,2,22,-2
0,1,4616,11876,8,2,1,2,0,3,-1,-5,11,47
0,1,-659,-4821,-3,0,0,0,0,6,-5,2,-48,-22
1,1,3404,9746,3,-1,0,-1,0,-6,-3,-3,23,27
1,0,-1065,-14046,-5,1,-1,2,0,-8,-1,0,16,-30
0,0,-8726,-12179,-13,-1,0,-1,0,157,1,2,-50,-60
0,1,1764,2441,0,-2,0,1,0,-21,-2,1,80,14
1,1,2945,6805,7,0,0,1,0,-18,-4,1,77,-32
1,1,-1179,1726,4,1,0,1,0,34,-3,-5,-36,-5
0,0,-2386,-10310,-8,-1,0,-1,0,-15,6,6,-34,-14
1,1,-592,-8633,-6,-1,0,0,0,15,0,1,-10,-9
0,1,3141,-707,-1,1,0,1,0,3,1,-4,55,16
0,1,1409,9211,0,0,0,0,0,-17,0,0,49,27
1,1,933,-2745,0,0,0,0,0,-12,-2,1,8,4
1,0,-796,-303,0,0,0,-2,0,-6,2,6,12,-4
1,1,-1453,12499,4,1,0,0,0,-32,8,2,1,7
1,1,4156,4701,5,1,0,3,0,15,5,-5,56,18
1,1,3252,5634,11,2,1,1,0,4,2,1,13,3
1,1,8115,18030,12,2,0,2,0,11,0,-10,174,31
1,0,-621,-1413,2,0,0,-4,0,38,-2,5,1,3
1,1,915,9395,-2,0,0,1,0,-99,1,-5,64,40
0,1,2221,1531,2,1,0,2,0,0,-4,1,63,-11
0,1,-2041,-497,-7,-1,0,3,0,-1,-8,-8,-23,-8
1,0,-874,-3462,-2,2,-1,0,0,-94,2,-1,8,-34
1,0,970,-8637,1,-1,-1,0,0,-31,-6,-5,-18,26
1,1,6646,3709,14,1,0,1,0,1,2,-7,39,116
0,1,2717,-2618,0,2,0,-1,0,8,-1,0,18,24
1,0,-2732,-2026,-3,1,0,0,0,3,-1,2,-35,14
0,1,6531,5299,7,1,1,1,0,-1,-2,-3,69,43
1,1,1778,12164,10,1,0,2,0,-76,3,-2,30,-9
1,1,248,-6994,-4,1,-1,0,0,24,-6,-2,-2,20
0,1,-1823,-6142,-5,1,0,-1,0,-3,0,4,-40,-20
0,0,-4609,-7778,-7,1,-1,-2,0,-76,-1,6,-17,-21
1,0,-1070,3977,-1,-1,0,0,0,9,0,-5,-9,-3
1,1,2017,11925,2,2,1,1,0,6,3,-1,56,-8
1,0,-3452,-15329,-9,-1,-1,-2,0,-23,4,6,-4,-20
0,0,-1848,-3859,-3,0,0,-1,0,2,1,7,-30,-14
1,1,1155,8427,10,-1,0,1,0,5,-3,-3,43,-25
0,0,-3780,967,3,-1,-1,-2,0,2,2,-1,-87,-8
1,0,-2728,1549,-3,-1,0,-2,0,-6,0,5,-30,-2
1,1,2576,11252,6,0,0,1,0,1,5,-2,50,11
0,0,-2114,-9244,-6,-1,0,-1,0,-68,-2,5,-1,-10
0,1,-3709,-9519,-8,0,0,-3,0,20,-1,3,-55,8
1,0,-6043,-7863,-12,1,-1,-2,0,-17,2,3,-34,-29
0,1,1177,-897,-1,-1,0,1,0,32,-2,0,21,13
1,1,-3989,-3393,3,0,0,0,0,-72,-1,3,-63,-36
0,0,637,-3135,0,-2,0,0,0,2,-1,3,6,12
1,0,-2162,-279,-3,-2,0,1,0,20,-4,3,-16,-30
0,1,1865,3881,-3,0,0,0,0,-16,-1,5,40,4
0,1,-507,-8188,-3,1,-1,-1,0,-27,0,7,-24,-4
1,1,5240,4236,9,2,1,2,0,-16,4,-13,50,33
0,0,-3278,-7056,-7,-2,-1,-1,0,12,-1,0,-29,-6
0,0,679,1186,-1,-2,1,-1,0,8,4,-2,29,-18
0,0,1510,3530,4,-1,0,0,0,1,1,5,1,-6
0,1,2318,-2188,7,1,0,2,0,0,-1,-3,-13,8
1,1,-248,1703,1,2,-1,1,0,7,0,5,1,-16
0,0,-3813,-6951,-6,-2,0,0,0,-6,-5,4,-41,-24
0,0,3180,9990,7,-1,0,1,0,32,2,1,32,48
1,0,-3157,-3092,0,-2,0,-1,0,-10,5,3,-93,-15
0,1,139,-1385,4,2,0,-2,0,5,1,8,-33,-23
1,0,-5204,-3865,-7,2,0,-2,0,-59,2,3,-85,-6
1,0,464,649,4,0,0,-3,0,-3,1,2,-22,-6
1,1,-2647,-7122,0,2,-1,-1,0,-12,-2,1,3,-13
0,0,-3535,-637,-3,-1,0,-1,0,-53,1,5,-8,-35
0,1,-372,70,1,-2,0,0,0,7,-2,-3,-15,11
1,1,712,-10550,-2,0,0,-1,0,-12,1,4,59,-19
1,1,1517,6284,8,0,0,0,0,9,0,3,-22,4
0,1,6294,15796,5,2,0,-1,0,6,2,0,36,48
0,1,-383,5577,0,-2,0,0,0,-10,-1,3,-2,-25
1,1,-2050,-3785,-7,-1,1,1,0,5,1,5,10,33
0,1,-505,3475,2,2,0,0,0,74,-5,0,-45,-15
1,0,-1647,7700,4,1,-1,1,0,-4,2,-6,1,5
1,1,3206,11929,6,1,1,4,0,165,-1,-9,-16,10
1,0,-1215,-6108,-2,-2,0,1,0,1,3,-2,-9,-68
1,1,2309,-1911,4,0,0,0,0,7,1,2,-7,-12
1,1,1369,-2552,8,2,0,1,0,-12,5,5,50,-51
1,0,2822,50,2,-2,1,0,0,-10,0,-4,32,-2
0,0,-2802,-14185,-13,-2,0,-2,0,4,-2,4,-19,27
0,0,-1048,-12148,-4,-1,-1,-3,0,-12,-6,3,-39,-12
0,1,-1116,266,-6,0,0,-1,0,0,-1,-1,4,0
1,1,5547,3695,9,0,0,0,0,0,0,-4,85,33
1,0,-2236,-5363,-3,-1,-1,-1,0,4,2,7,-15,-23
1,0,-3415,-9720,-8,-2,-1,-1,0,1,-4,1,-2,-28
0,1,2405,450,2,1,-1,1,0,13,10,0,-4,24
1,1,3329,11503,17,2,1,2,0,-3,6,-10,70,9
1,0,-365,-5220,4,-2,0,0,0,-4,-4,5,-41,0
1,0,-6466,-2133,-6,0,0,-2,0,1,2,6,-119,-37
0,0,-4074,-17861,-14,0,-1,-3,0,2,-4,6,-27,0
1,0,-1965,-609,-4,-2,-1,-2,0,62,0,3,2,-23
0,0,-720,-6566,-4,-2,-1,-1,0,-9,-4,2,-11,-13
1,0,-1025,3692,1,1,0,0,0,3,-2,-7,-15,6
0,1,3648,23434,14,2,0,0,0,-31,0,-1,63,39
0,0,-3830,-8605,-8,-1,0,-2,0,1,-2,6,-70,-34
1,1,2155,16620,4,1,0,0,0,15,-2,-4,0,4
0,0,-1031,-2909,0,-1,1,0,0,10,1,-1,-67,-17
1,0,3203,6049,6,-1,0,2,0,-56,2,-3,-2,20
1,1,-4070,-1907,-7,0,0,-3,0,0,4,4,11,-35
0,0,-244,10089,-3,2,0,-2,0,41,-6,-1,39,29
0,1,3089,11736,7,2,0,0,0,-73,3,-8,56,-8
0,1,-6,13337,5,1,0,0,0,-3,5,-4,-3,12
1,0,-3165,-135,-7,-2,0,-2,0,-27,2,6,-56,-24
0,0,-3344,-17208,-14,-2,0,-3,0,10,-4,8,-54,-2
0,0,471,-119,-1,2,0,0,0,6,3,5,-14,0
0,1,-1818,-1421,0,-2,0,-1,0,3,-2,3,-49,-3
0,1,8048,14601,21,1,0,2,0,-3,2,-2,54,16
0,0,-7735,-8158,-9,0,0,-4,0,103,-2,11,-114,-29
0,0,65,-8460,-3,0,0,-1,0,-140,3,3,-29,39
1,0,2101,-1819,1,0,1,0,0,7,3,-8,22,10
0,1,-74,-10445,0,-1,0,0,0,-5,0,0,-41,-16
1,1,3518,5237,4,0,0,0,0,2,3,1,0,9
1,0,-1740,-5514,-3,-2,0,-1,0,4,1,1,-31,-4
1,0,-5465,-13485,-9,-2,0,-1,0,-6,-7,3,-61,-36
1,1,2706,11043,16,0,0,1,0,-20,4,-4,23,1
0,0,-334,-4596,-3,-1,0,-1,0,11,-4,0,35,17
1,0,-440,3954,-3,0,-1,0,0,3,0,2,-8,-16
