blueTeamFirstBlood,blueWin,DragonKillDifference,HeraldKillDifference,TowerDifference,InhibitorDifference,WardDifference,ControlWardDifference,TurretPlatesDifference,MinionsDifference,JungleMinionsDifference
1,1,0,0,-1,0,-108,4,-4,18,4
1,1,1,0,0,0,-3,-4,-1,-10,4
1,0,1,1,0,0,-60,0,-1,-34,59
0,1,-1,0,-2,0,12,2,-2,45,-20
1,0,2,0,0,0,-111,1,3,-6,-18
0,1,-2,1,0,0,-67,0,4,12,15
0,0,-2,0,-3,0,-105,-3,4,-34,-16
0,0,-1,0,-1,0,-9,0,5,-70,-11
1,1,2,0,-2,0,60,4,6,4,7
1,1,-1,0,1,0,-329,1,5,-84,-13
1,0,-2,0,0,0,1,-4,2,-43,-23
0,0,1,0,-2,0,-9,-1,4,3,-20
0,0,-2,1,0,0,-6,-1,6,0,-23
0,1,-1,-1,-2,0,-3,3,3,-38,-8
1,1,-2,0,0,0,-1,-3,2,-84,-26
0,0,-2,-1,-1,0,-9,-1,4,0,15
0,0,-1,-1,-1,0,3,0,2,-8,-16
0,0,-2,0,-1,0,-10,-2,4,-31,16
1,1,2,0,0,0,-11,6,-8,37,18
0,1,-2,0,1,0,-11,-3,-1,12,15
1,1,0,0,-3,0,-15,1,4,-16,26
1,0,-2,0,-1,0,-35,6,-7,-7,-55
0,0,-1,0,2,0,0,0,-2,8,13
0,0,-1,0,-1,0,-26,-1,8,-55,-26
0,1,-2,0,-1,0,-6,-2,2,-12,3
1,1,-2,0,1,0,-215,-4,-8,-6,-16
1,1,0,0,1,0,-40,1,-3,52,23
0,1,0,0,1,0,28,-1,-4,21,17
0,0,2,0,0,0,11,0,-3,10,9
1,0,0,0,0,0,4,2,3,-42,-44
0,0,-1,0,-1,0,-7,-1,4,-57,3
1,0,2,1,1,0,-14,-1,0,21,20
1,0,-1,-1,-3,0,2,2,7,-29,-17
0,1,2,0,0,0,-3,-2,5,-8,-13
0,0,-2,-1,-3,0,-2,2,6,-58,-19
1,0,1,0,-1,0,-17,-4,6,30,-36
0,0,-2,-1,-1,0,-5,-1,5,-17,7
1,1,2,0,-1,0,5,0,0,-20,-2
0,0,-2,0,-1,0,-2,0,-5,28,-8
0,1,1,1,-2,0,16,7,-4,36,-12
0,1,2,0,0,0,-5,-3,7,-24,4
1,1,0,-1,2,0,-75,0,-12,42,-7
1,0,1,0,1,0,3,-1,-3,-25,31
1,1,0,-1,-1,0,12,-3,0,70,50
1,1,0,0,1,0,-7,0,0,9,-16
0,0,-1,0,-2,0,-58,-4,7,34,-20
0,0,-2,1,1,0,-7,-6,-6,29,28
0,1,1,0,-2,0,6,2,-1,36,-12
0,0,-1,0,-2,0,-12,-1,8,-81,-37
1,1,0,1,1,0,1,4,3,40,3
0,1,-2,0,1,0,0,0,2,60,5
0,0,-2,0,-3,0,-8,-1,8,-66,-32
1,0,1,0,-2,0,-14,0,6,-79,-86
1,0,-2,0,-4,0,0,-1,8,-56,9
1,1,-1,0,0,0,-7,3,6,-33,-20
1,1,-1,0,2,0,6,3,1,4,-1
0,1,-2,-1,-3,0,-7,-3,4,-22,20
0,1,0,0,-1,0,-17,4,2,27,17
0,0,-1,0,-2,0,-11,-6,9,-27,23
1,0,-2,0,-3,0,-87,-1,6,-101,-1
0,0,1,0,-1,0,93,-1,1,-17,15
1,1,0,0,1,0,-1,-4,1,9,-3
0,0,0,1,-2,0,-10,1,4,20,-10
1,1,0,0,1,0,2,2,2,9,20
1,1,1,0,1,0,-2,0,-3,32,0
1,0,0,0,-2,0,8,1,7,-60,-53
0,1,0,0,0,0,2,1,-5,38,23
0,0,2,0,-3,0,2,-3,5,-9,-28
0,0,0,-1,-2,0,-2,2,4,-38,23
0,0,0,0,-1,0,10,-2,-3,-63,-7
1,1,-2,0,-1,0,12,6,4,19,-8
1,1,0,1,-1,0,-52,5,0,22,9
0,0,-2,0,-2,0,-112,2,1,-59,8
0,0,0,-1,1,0,-2,-2,-3,63,-3
1,1,1,1,1,0,-16,-2,-7,52,24
0,1,2,0,1,0,7,-1,-3,58,27
1,1,0,0,1,0,7,8,0,9,9
1,1,1,1,2,0,4,-1,-1,48,-1
0,0,0,0,-2,0,-112,-2,5,-19,-5
1,1,0,0,0,0,-117,0,4,48,-36
0,0,1,-1,0,0,-7,-1,-3,3,8
1,1,-1,0,2,0,10,2,-5,72,10
1,1,1,0,0,0,119,0,3,27,-32
1,0,-2,0,1,0,-68,6,-3,19,-13
0,1,-1,-1,1,0,99,-9,-2,61,11
0,0,0,0,-2,0,13,-2,1,-20,-4
0,1,2,0,-1,0,2,0,0,1,-1
1,1,1,0,-1,0,-276,2,-9,60,3
0,0,0,0,0,0,-2,7,3,25,-50
0,1,0,0,2,0,-2,0,-2,70,-7
0,0,0,1,1,0,2,1,1,49,1
1,1,-2,0,-1,0,60,-2,7,-27,3
1,1,0,0,-1,0,2,1,-4,-10,-9
0,0,-2,-1,0,0,-6,2,0,-43,9
0,1,0,0,1,0,2,0,-2,6,19
0,1,2,0,1,0,-2,0,-1,10,-28
0,1,2,0,3,1,-10,-5,-6,75,10
1,1,-2,0,2,0,28,-1,2,114,15
1,1,-2,0,-1,0,-3,-7,0,41,10
0,0,1,0,0,0,-8,-1,3,-12,-5
0,0,-2,0,0,0,-17,-2,4,-8,3
0,0,-2,0,-1,0,-8,-1,0,-3,32
0,0,-1,0,-1,0,-4,-6,6,-11,9
1,0,-2,0,-1,0,-2,0,5,-68,-48
1,0,0,0,1,0,-10,0,0,11,15
0,1,2,0,2,0,-33,-7,-4,25,33
1,1,0,0,1,0,10,6,-4,-16,-21
0,0,-2,-1,-1,0,22,3,-1,-14,-52
0,0,-2,1,0,0,3,1,-2,11,-24
0,1,1,0,-1,0,-3,-6,2,-20,8
0,1,-2,1,-1,0,-2,-1,3,10,14
1,0,0,0,0,0,3,3,-3,20,-11
0,0,-1,0,-1,0,1,-1,4,-59,-58
1,1,2,1,-1,0,-1,-4,-2,19,-26
0,0,-1,0,1,0,-8,1,-7,9,-26
0,0,-2,-1,-2,0,1,0,5,-36,-26
0,1,-1,0,-1,0,-68,-1,4,25,-13
0,0,-1,1,0,0,4,3,1,-34,-9
1,1,-1,0,0,0,-1,3,0,-27,-8
0,1,0,0,1,0,-29,-2,-1,33,31
0,1,1,0,0,0,-68,1,-6,82,32
1,1,1,0,0,0,15,3,3,-5,41
0,0,0,1,-1,0,-10,-1,3,-25,16
1,1,1,1,2,0,6,7,-6,47,8
1,0,0,0,0,0,4,3,4,26,-5
1,0,2,0,0,0,-11,-2,-2,-9,-9
0,1,2,1,-1,0,-7,-2,3,6,16
1,1,-1,0,2,0,5,-1,-4,80,51
0,0,-2,-1,-4,0,-6,0,4,-86,-28
1,1,-2,0,-1,0,-3,0,8,3,8
0,0,1,0,0,0,-4,0,1,14,12
0,0,-1,0,-2,0,-61,-2,2,-25,0
0,1,2,0,-1,0,-406,-2,7,-73,0
1,1,2,0,0,0,7,-1,1,-20,37
0,0,0,0,0,0,6,-4,0,4,28
0,0,2,0,-2,0,-5,-5,7,-23,-15
1,0,0,0,-2,0,-8,-3,7,-66,7
1,1,2,0,0,0,1,0,-1,35,8
0,0,-1,0,-2,0,-18,3,7,-53,-5
1,1,1,0,2,0,-1,-3,-1,43,21
1,0,0,-1,-1,0,-9,2,5,40,-5
0,0,-2,0,-4,0,0,0,8,-83,-23
1,0,-2,-1,-1,0,12,-4,3,-82,-33
0,0,-1,0,1,0,281,4,-1,17,-9
0,0,-2,0,-1,0,28,1,3,-46,1
0,1,-2,0,0,0,-18,-3,5,-31,-6
1,1,0,0,1,0,-7,2,-3,80,11
1,1,2,0,-3,0,2,-2,-2,61,18
0,1,-1,0,1,0,-1,2,-6,-7,-10
0,0,-1,-1,-2,0,10,-5,10,-60,-47
0,1,0,0,-1,0,-4,1,0,-34,21
1,0,-1,0,0,0,-3,-5,4,-43,12
1,1,0,-1,1,0,-24,-7,4,-26,-14
0,0,-2,0,0,0,-109,1,5,19,-32
1,1,0,0,0,0,-3,3,2,-40,6
1,0,-2,0,1,0,3,1,-1,55,-36
1,1,2,0,0,0,41,-2,1,16,13
0,0,-2,0,0,0,32,1,3,0,20
1,0,0,0,-1,0,-5,-1,-3,-9,8
0,1,-1,0,-1,0,-1,-3,-1,-51,-12
0,0,-2,0,0,0,-298,-4,1,11,-5
0,1,-1,0,1,0,1,1,-4,11,-8
1,0,-2,-1,1,0,3,1,1,-25,-25
0,1,-2,0,0,0,-2,-1,8,-14,16
1,1,0,0,2,0,-44,1,1,101,0
0,1,1,0,0,0,-14,-4,-6,6,4
0,1,-2,0,-2,0,-21,-4,1,0,-2
1,1,2,-1,1,0,6,0,-3,32,2
0,0,2,0,2,0,22,2,-5,-24,28
0,1,1,0,-1,0,-4,-2,5,-39,-21
0,0,-2,-1,0,0,-7,-4,0,-12,-29
0,0,-2,1,-2,0,9,1,-1,-60,28
0,0,-2,1,-1,0,0,-2,3,-69,-16
0,1,2,-1,1,0,2,0,-2,21,21
0,0,-1,-1,-1,0,5,-1,5,-30,-21
0,1,-2,0,0,0,-3,-1,2,-58,-4
0,0,0,0,-2,0,12,3,-2,-19,-1
0,1,-2,0,-2,0,0,-3,6,-13,-2
1,0,-2,0,0,0,-98,3,4,-30,12
0,1,1,0,-1,0,-96,2,4,-16,-18
1,0,-1,0,0,0,-115,1,-2,6,-11
0,0,-1,0,-1,0,1,1,2,12,-14
1,0,2,0,0,0,2,-3,1,-43,-9
1,0,0,0,1,0,-4,0,4,-54,4
1,1,-1,0,-1,0,-4,-4,1,-64,43
1,1,1,0,-1,0,-11,-1,2,-32,29
1,0,-2,0,-2,0,5,0,4,-69,30
0,0,-1,0,-2,0,3,5,7,-67,8
0,0,2,0,-1,0,108,2,-3,-34,0
0,0,0,1,-1,0,1,2,1,-54,47
0,1,1,0,-1,0,3,0,5,-36,4
1,1,0,0,0,0,-8,-1,-3,-37,3
0,0,0,0,-1,0,-9,4,3,-24,-15
1,0,-1,0,0,0,-14,-1,3,-42,-14
1,0,-2,0,-2,0,-1,-1,3,-37,0
0,0,0,0,-1,0,-6,0,-1,26,0
0,0,2,0,-1,0,11,4,4,-69,3
1,1,0,0,2,0,2,2,-5,42,8
0,0,-2,-1,-1,0,-66,1,-5,30,-28
0,0,-2,1,-1,0,0,-1,2,-34,-13
0,1,1,0,0,0,-1,-2,-5,36,19
0,0,-1,0,0,0,13,0,-1,20,12
1,1,2,0,3,0,-5,-1,-12,48,-15
1,1,0,0,2,0,3,0,-2,47,-12
0,0,1,0,-1,0,5,1,1,-33,-8
1,1,1,0,1,0,-77,3,-13,62,27
0,0,1,1,0,0,4,3,3,-9,3
0,0,0,0,-1,0,-12,-5,6,23,9
1,0,-2,0,3,0,-6,1,-6,4,-32
0,0,-1,1,0,0,12,-2,5,18,-29
1,1,2,1,0,0,-70,-3,-2,3,4
0,0,-1,0,-1,0,-28,-2,0,-16,11
1,0,-1,1,1,0,116,-1,-3,21,18
1,1,2,0,0,0,-18,3,-2,-33,40
1,1,-1,1,-1,0,0,0,-7,57,19
1,0,2,1,1,0,3,-4,-1,16,9
1,0,0,0,0,0,10,-1,1,29,0
0,1,0,0,3,0,-11,3,-10,79,32
0,1,0,0,0,0,1,2,-1,-13,-18
1,0,-2,-1,-3,0,-8,-3,7,-32,-20
0,0,-2,0,-1,0,181,-4,7,19,2
1,0,-2,0,-3,0,-1,-3,8,-84,-21
1,0,-2,1,1,0,-6,1,-6,-7,1
1,1,1,0,1,0,139,5,-2,-33,49
0,0,1,0,-1,0,1,-1,3,4,-9
1,0,-1,0,-1,0,5,-1,-1,-33,-5
1,0,-2,0,-1,0,1,2,-1,28,-24
0,1,-1,0,-1,0,-10,1,0,-3,4
0,1,1,0,-1,0,78,0,1,18,28
0,0,0,0,-1,0,-3,0,-7,1,11
1,1,2,0,1,0,-1,-4,-12,75,11
0,0,-2,0,-3,0,3,2,5,-14,-33
1,0,-2,-1,-1,0,9,-3,0,17,13
1,1,0,1,2,0,-5,3,-8,-22,0
0,0,2,0,-1,0,-21,2,2,-19,5
0,0,-1,0,0,0,-6,0,4,0,-23
0,0,-1,0,-1,0,-3,-1,5,-19,-8
0,1,0,1,-1,0,-9,-1,0,12,-4
0,0,-1,0,0,0,1,4,5,-21,4
0,1,1,0,1,0,1,0,0,14,-22
1,1,2,0,0,0,0,-1,-3,35,-6
0,0,1,0,-2,0,-10,3,8,-35,-16
1,0,0,0,1,0,21,0,-3,28,-11
1,0,1,0,-2,0,2,4,-1,37,13
0,0,0,1,0,0,-95,1,3,23,-3
0,0,-2,0,-2,0,-4,-3,3,-6,-16
0,0,-2,-1,-1,0,-5,-4,0,10,15
1,1,-1,0,-2,0,5,1,0,-11,49
0,1,-1,1,-1,0,2,1,2,-22,45
0,0,2,0,0,0,-9,2,-3,-41,-18
1,0,-2,-1,-1,0,-1,-1,-1,-37,1
1,0,-2,0,-2,0,57,-2,1,32,-26
0,1,1,0,2,0,-14,-4,-8,23,11
1,1,-2,1,-1,0,-114,0,3,-30,15
0,1,1,1,0,0,-31,5,3,1,-20
0,1,2,1,-1,0,-75,-1,5,-23,-3
1,0,-2,1,0,0,7,2,5,4,25
1,1,0,0,0,0,-83,2,0,-2,-15
0,1,0,0,2,0,-47,0,-2,87,25
1,0,-1,0,-1,0,22,-5,8,-54,-4
1,0,1,-1,-1,0,-5,-4,2,76,1
1,1,2,0,3,0,-28,1,-1,24,4
0,1,-2,0,0,0,-19,5,-2,43,-1
1,0,-1,0,0,0,-63,-2,3,-18,7
1,0,0,0,-3,0,10,-4,8,-58,-26
0,0,-2,-1,-1,0,6,-1,0,-56,24
0,0,0,0,-1,0,-53,-1,5,7,-7
1,1,1,0,-1,0,-1,-3,1,-12,12
0,0,0,1,-1,0,-64,-2,2,31,21
0,0,-2,1,1,0,9,4,-3,29,15
0,1,-2,0,1,0,52,-2,3,33,-3
0,1,-1,0,1,0,-5,-2,-2,11,12
1,1,-2,0,1,0,-101,1,-2,-7,5
1,0,-1,0,-2,0,-27,0,-1,25,2
0,0,-2,0,-3,0,1,1,4,-58,-15
1,1,1,0,2,0,0,0,-5,8,13
0,1,-2,0,1,0,104,5,0,-15,-7
0,0,1,-1,-3,0,8,6,4,13,-1
0,1,-2,0,-1,0,-3,-5,2,-3,12
1,1,-2,0,0,0,3,-2,6,9,-36
0,1,2,0,0,0,-115,4,4,34,-7
0,0,-2,0,-1,0,-7,-3,4,2,-8
0,1,-1,0,1,0,-26,9,-10,68,-21
0,0,0,0,-3,0,-2,-1,8,-61,-5
0,0,1,0,-2,0,31,0,6,-25,-9
1,0,1,0,1,0,-7,-2,4,-13,-16
0,0,0,0,0,0,-9,1,1,-24,-15
0,0,-2,0,-1,0,-4,-3,6,-33,-16
0,1,-1,0,-1,0,-9,0,-3,37,0
0,0,1,0,-5,0,3,4,8,-102,-51
0,1,0,0,0,0,-3,-1,5,-81,16
0,1,0,0,-1,0,-6,0,-1,-13,16
0,0,2,-1,-1,0,7,1,1,59,-25
0,0,2,0,0,0,-115,1,4,12,4
0,1,0,1,-1,0,9,5,4,-19,-1
0,0,1,0,1,0,-5,-1,-1,16,-20
0,0,-1,-1,-2,0,-73,1,9,-7,-38
1,1,-2,0,0,0,5,0,-2,11,3
1,1,0,0,-1,0,-1,7,1,-48,-16
0,1,2,0,0,0,-18,-5,-2,-13,8
0,0,0,0,0,0,6,0,-5,-23,-11
0,1,1,0,0,0,0,3,-2,24,34
0,0,2,0,0,0,-85,-2,3,12,-3
1,1,-2,0,1,0,-16,-1,-1,56,14
1,1,1,0,1,0,-27,-1,1,52,23
0,0,-2,1,-2,0,-7,2,5,-58,3
0,1,2,1,0,0,-21,0,-2,25,13
1,1,1,0,2,0,0,-4,-5,86,17
1,0,-2,0,-1,0,-10,4,1,17,-30
1,0,1,0,1,0,-48,-4,-3,20,37
0,0,2,0,-1,0,-2,0,-1,1,8
0,0,-2,0,-3,0,-5,-1,6,-65,-27
0,0,0,0,-1,0,2,0,1,11,-5
0,0,0,0,0,0,-18,-4,5,2,14
0,0,-2,0,-1,0,-11,-3,2,44,-18
0,0,0,-1,-1,0,4,-3,1,16,-28
0,1,-2,0,-1,0,15,-8,4,-38,1
1,1,2,1,0,0,-3,1,3,-15,-28
0,1,-2,0,-2,0,9,-2,-3,74,-26
1,1,0,1,0,0,6,1,5,-10,6
1,0,0,0,-2,0,10,2,5,-41,-3
0,0,1,0,-2,0,-5,2,1,-29,-14
1,1,2,0,3,0,-76,1,-5,36,12
0,1,0,0,-2,0,-15,-3,6,-38,-26
0,1,-1,-1,0,0,-7,2,1,8,-28
0,1,0,-1,1,0,-2,1,-1,34,-20
1,0,0,0,-1,0,-6,-6,1,-3,-21
1,1,-1,0,2,0,10,6,-5,30,-17
0,1,2,0,3,0,12,1,-9,62,-20
0,1,0,0,2,0,1,3,-8,36,11
0,1,-2,0,0,0,3,0,0,-29,-41
1,0,2,0,-2,0,0,0,6,-70,4
0,1,1,0,-1,0,4,3,0,25,-16
0,1,-1,0,4,0,-257,5,-5,63,36
0,1,-2,0,-2,0,-7,0,3,-30,-38
0,0,0,0,-1,0,7,3,1,33,13
0,0,1,0,-3,0,4,1,6,-92,-41
1,1,0,0,0,0,2,1,5,-33,6
1,0,-1,0,-1,0,-28,-1,4,-100,13
0,0,-2,0,-2,0,-7,0,2,13,-41
1,0,-2,0,1,0,7,1,3,9,-10
1,0,0,-1,0,0,-110,-1,6,-10,19
0,0,-2,0,-1,0,-7,-5,6,-64,3
1,1,0,-1,0,0,6,-4,-2,43,36
1,1,2,0,1,0,-1,-1,0,0,34
0,0,-1,0,0,0,5,3,3,8,-9
0,1,-2,0,0,0,-23,5,5,-6,-34
0,1,1,0,-1,0,31,2,-5,54,4
0,1,1,0,1,0,-2,1,1,20,27
0,0,-1,0,0,0,-12,4,0,-17,34
1,1,0,0,0,0,-4,-3,-2,-9,0
1,0,-1,0,-1,0,-2,2,3,-32,-4
0,0,0,0,1,0,28,5,-3,41,27
1,1,-1,0,2,0,1,-2,-7,-9,-27
1,0,-2,-1,-1,0,-2,0,6,-49,15
1,1,0,0,0,0,7,-4,-2,-5,-20
0,1,-1,0,0,0,1,2,6,10,-24
0,0,-2,0,-1,0,-8,-1,5,-54,4
0,1,2,1,0,0,11,4,4,-78,9
1,1,0,0,-1,0,-2,1,4,6,-6
0,0,1,0,-1,0,149,-2,2,18,-7
1,1,-1,0,1,0,1,-1,-2,27,-16
0,0,0,0,-1,0,-4,0,2,13,-14
0,0,-1,-1,-3,0,-9,-2,7,-20,4
1,1,0,0,0,0,1,-6,5,-47,4
0,1,-1,0,-2,0,2,-3,2,-3,37
0,0,-1,0,-1,0,66,7,5,-20,-37
0,0,1,0,-2,0,-3,-5,8,-34,-22
1,0,0,0,0,0,6,1,-1,-38,0
1,1,0,0,0,0,1,0,3,18,15
1,1,1,-1,1,0,3,5,2,-2,-8
0,0,-2,1,0,0,237,7,2,15,-20
1,0,1,1,-1,0,5,4,3,-37,-48
1,1,-2,0,-2,0,19,2,0,35,13
1,0,0,0,-2,0,5,0,4,14,2
1,1,-2,0,1,0,-10,-4,-6,51,-14
1,0,-2,0,1,0,198,-1,-3,53,-7
1,0,-2,1,-2,0,11,2,4,-42,1
0,1,2,0,1,0,-100,4,1,26,-22
0,0,0,0,-3,0,-2,3,5,-77,-36
0,0,-1,0,-2,0,10,-5,9,9,-11
0,0,-2,0,1,0,15,-3,0,13,-6
0,0,-1,0,-1,0,5,3,1,-21,-19
1,1,1,0,1,0,-5,2,-2,37,-5
1,0,0,0,0,0,-73,5,5,-22,3
1,1,0,0,-1,0,9,4,5,2,-6
1,0,-2,0,-1,0,-3,2,-1,7,-60
0,1,-1,0,3,0,2,2,-11,88,-6
0,0,1,0,-2,0,-87,0,4,-39,4
0,0,0,0,-1,0,14,2,7,-49,5
1,0,0,-1,-1,0,-13,-5,4,-17,0
0,0,-2,0,-2,0,2,0,4,-9,-18
1,0,-2,0,-1,0,3,-3,4,-52,10
1,0,-2,0,0,0,-63,1,3,-30,1
0,0,-1,-1,0,0,-128,-1,1,19,-59
0,1,0,0,-1,0,15,-3,7,-19,-32
1,0,-2,-1,-2,0,109,0,3,-46,-33
1,1,-2,0,-1,0,-38,-4,1,-43,-8
1,1,0,0,0,0,-2,-1,-2,23,22
1,0,0,0,0,0,13,6,-2,-32,-13
0,0,-1,0,-1,0,3,2,0,6,-5
0,0,-2,-1,0,0,-1,1,2,6,-25
1,1,0,0,-1,0,29,0,-1,54,13
0,1,0,0,1,0,-8,-3,3,39,4
0,0,2,1,0,0,0,3,-3,63,-8
1,0,-2,-1,-1,0,-3,2,8,0,-10
1,0,2,1,1,0,1,2,0,53,15
0,1,-1,0,1,0,-24,0,2,90,-20
0,1,-1,1,1,0,3,0,-9,-23,-15
0,1,2,1,2,0,4,5,-4,24,13
1,1,2,1,3,0,11,1,-11,57,-23
0,0,-2,1,-1,0,17,-1,4,-18,-11
1,0,-2,0,-1,0,0,-1,2,-25,-4
1,1,1,0,1,0,6,0,-3,-28,7
0,1,-1,0,-1,0,2,1,4,-32,-4
0,0,-1,-1,-1,0,7,-1,1,1,-48
1,0,0,0,-1,0,-4,3,4,-7,-8
1,0,-1,1,0,0,0,0,2,-16,24
0,1,0,0,0,0,5,-2,5,-4,-8
1,1,1,0,-2,0,-9,-4,7,27,-2
1,0,1,0,-1,0,-4,-6,0,-33,-3
1,0,0,0,-1,0,-68,-2,6,-49,-16
0,0,-2,0,-3,0,-7,-4,3,-9,-26
0,0,-1,0,-2,0,13,-1,8,-59,-40
0,0,0,-1,0,0,3,-3,3,-22,-8
1,1,-1,-1,0,0,-1,-2,2,44,-16
1,0,0,0,-3,0,0,0,0,9,-30
0,0,-1,0,-1,0,0,-1,3,-46,23
1,1,1,0,1,0,10,0,5,7,16
1,1,2,0,1,0,-69,-1,2,36,36
1,0,-2,0,-1,0,-1,1,6,-20,6
1,1,1,0,1,0,118,0,-6,39,91
0,0,0,-1,-5,0,18,1,3,-45,-61
0,1,-2,0,-1,0,-3,1,-9,57,-20
1,0,-1,0,-1,0,1,1,4,-22,-42
0,1,1,0,0,0,6,1,-2,47,-15
0,0,0,0,-1,0,1,3,6,-44,-8
0,0,-2,0,0,0,-4,-5,1,-34,-20
1,0,-1,0,-1,0,-17,-3,5,-34,-12
0,0,1,0,-1,0,6,2,6,7,-1
0,0,-2,0,0,0,110,1,-1,-62,5
1,1,0,0,2,0,-7,0,-1,23,-12
0,1,1,0,0,0,4,1,4,-75,14
1,0,-1,1,0,0,1,-1,-6,57,12
0,0,-1,0,-1,0,18,-5,3,-45,-25
0,1,1,0,1,0,6,2,-5,22,-11
1,0,-1,0,0,0,74,2,5,2,4
0,0,-2,0,0,0,5,-1,-3,5,-19
1,0,-2,0,-2,0,-8,-4,3,21,-24
0,0,-2,0,-2,0,-39,-4,6,-51,-1
1,0,0,0,-1,0,-2,0,6,-61,0
1,0,-1,0,-3,0,95,-6,1,-24,18
0,0,0,0,1,0,4,0,-5,1,10
0,1,-2,1,1,0,-13,-3,-2,83,-20
0,1,-2,0,0,0,64,-4,2,-30,16
0,1,1,0,0,0,4,2,-4,-6,6
0,1,0,0,2,0,11,2,-12,-8,36
1,1,2,0,0,0,11,0,5,15,-4
0,0,0,-1,-1,0,0,0,4,30,16
0,1,-1,0,0,0,2,3,4,-51,-4
1,1,1,0,0,0,-78,-2,0,37,-35
0,0,0,0,-1,0,-55,1,3,-53,-29
0,0,-1,0,-1,0,3,0,2,-41,32
1,0,2,0,0,0,12,4,1,-30,17
1,0,-1,0,1,0,2,-1,-3,-27,15
0,1,2,0,0,0,10,-5,1,22,-29
0,0,-1,0,-1,0,-4,-3,1,-7,-14
0,1,1,0,3,0,2,-1,-10,88,36
1,1,2,0,2,0,-92,0,-2,0,21
1,1,1,0,2,0,46,-6,-5,-2,27
0,0,1,0,-2,0,-1,3,3,-38,-4
1,0,-2,0,1,0,287,-7,0,21,-3
1,1,-2,0,0,0,1,5,-4,-21,33
1,0,-1,0,-2,0,-6,-3,3,-61,-6
1,0,-1,0,0,0,-38,-2,4,-2,-5
0,1,1,0,0,0,-66,5,3,50,-32
0,0,-2,0,-1,0,-17,-1,3,-22,5
0,1,1,0,-1,0,37,3,1,-26,4
0,0,-1,-1,-2,0,-2,4,2,-12,-12
1,1,1,0,0,0,5,0,4,-19,-9
1,1,2,1,3,0,3,4,-10,94,-3
0,0,2,0,-2,0,-100,-2,6,-42,-43
0,0,1,0,0,0,8,2,2,29,-6
1,0,2,0,0,0,-40,-1,2,-20,1
0,0,2,-1,0,0,1,2,-3,18,16
1,1,0,0,0,0,12,-3,2,29,-8
0,0,0,0,-2,0,-9,-4,4,-7,-8
1,0,0,-1,0,0,-6,-3,-1,-14,31
0,0,0,-1,-2,0,-7,1,2,-70,8
0,1,0,1,3,0,14,3,-13,39,16
0,0,0,0,1,0,-15,-3,-5,9,18
0,0,2,1,1,0,7,-4,-3,-47,24
0,0,0,0,1,0,1,-2,0,-18,-4
0,0,-1,0,-1,0,-4,0,7,-21,38
0,1,0,0,0,0,-1,1,5,-31,3
0,0,-2,0,0,0,21,1,1,-37,-31
0,0,-1,1,-1,0,-22,-5,3,-1,-40
0,1,-1,0,1,0,-3,-2,-2,-5,-17
1,1,2,0,-1,0,25,6,-6,-4,-1
0,1,-2,0,1,0,2,-1,1,-3,-2
1,1,0,0,1,0,-7,-6,0,-4,-20
1,1,0,1,0,0,-3,2,2,-25,18
0,0,2,0,-1,0,20,-5,4,-58,36
0,0,-1,0,0,0,-2,0,6,30,10
1,1,2,0,-1,0,3,2,0,22,25
0,1,1,1,1,0,31,5,0,-36,72
0,1,0,-1,1,0,4,3,3,21,-11
0,0,1,0,0,0,-10,4,2,31,19
1,0,1,0,-2,0,-9,2,0,-37,-21
0,0,1,0,-1,0,-2,-3,1,61,0
1,0,-2,0,-2,0,-77,-3,5,-40,1
0,0,-1,0,-1,0,-8,0,4,-18,-32
1,1,0,-1,0,0,-23,3,5,7,-24
0,0,1,0,0,0,-68,0,1,-16,9
1,0,-2,1,0,0,-49,-1,1,15,-6
0,0,-2,0,-1,0,-24,-3,9,-8,4
1,0,0,0,-1,0,57,2,9,-67,19
1,0,-2,0,0,0,14,-5,0,5,-12
0,0,0,0,0,0,3,3,-1,1,-5
0,1,2,0,0,0,8,2,-1,-56,17
1,0,-1,0,-5,0,-12,-3,9,-61,-21
0,0,-2,0,0,0,5,6,3,-34,-20
0,1,0,0,-2,0,-1,3,6,15,16
0,0,-2,0,-3,0,11,0,5,-75,-31
0,0,0,-1,1,0,13,0,-4,-8,-3
0,1,2,0,-3,0,-4,4,7,-56,4
0,1,2,-1,-2,0,-103,0,2,-6,-13
1,1,0,0,1,0,-18,0,-6,41,-3
1,0,-2,0,1,0,3,-2,3,15,-24
1,0,1,0,-1,0,11,-1,3,-23,-37
1,0,0,0,1,0,-8,-2,-3,24,9
0,0,-1,0,1,0,2,1,-2,1,17
1,0,1,0,0,0,-2,2,-4,36,1
0,0,0,0,2,0,-11,-3,-4,25,7
0,0,0,1,-2,0,-294,-3,2,-9,24
0,1,2,0,1,0,-21,1,7,31,-20
0,1,0,0,0,0,2,0,4,-25,17
1,1,0,0,0,0,-119,2,2,1,12
1,1,0,0,1,0,-3,-2,-11,15,-3
0,1,-1,0,-1,0,12,2,0,28,10
0,0,0,1,-2,0,122,3,1,-21,-20
1,0,1,1,0,0,3,-1,4,-38,11
0,0,1,0,0,0,4,2,5,-3,0
0,0,-1,0,-2,0,53,-1,2,-48,8
1,0,1,0,-1,0,211,-1,6,-86,0
1,0,0,-1,-2,0,-48,1,6,-47,-25
1,1,-2,0,0,0,35,-4,-2,36,3
1,0,0,1,1,0,10,5,2,-28,7
